booking_id,company_id,partner_id,booked_at,booking_status,fare_idr
gocepat_ord_01500,gocepat,gocepat_cust_0362,2025-12-01,completed,11935976
gocepat_ord_01520,gocepat,gocepat_cust_0412,2025-12-01,completed,10099672
gocepat_ord_01525,gocepat,gocepat_cust_0441,2025-12-01,completed,6931160
gocepat_ord_01195,gocepat,gocepat_cust_0033,2025-12-02,completed,11905832
gocepat_ord_01201,gocepat,gocepat_cust_0446,2025-12-02,completed,31284481
gocepat_ord_01214,gocepat,gocepat_cust_0087,2025-12-02,cancelled,501173
gocepat_ord_01273,gocepat,gocepat_cust_0363,2025-12-02,completed,18018351
gocepat_ord_01276,gocepat,gocepat_cust_0329,2025-12-02,completed,25587787
gocepat_ord_01287,gocepat,gocepat_cust_0122,2025-12-02,completed,23254554
gocepat_ord_01310,gocepat,gocepat_cust_0435,2025-12-02,cancelled,6941555
gocepat_ord_01342,gocepat,gocepat_cust_0238,2025-12-02,completed,12710206
gocepat_ord_01352,gocepat,gocepat_cust_0185,2025-12-02,completed,10944811
gocepat_ord_01383,gocepat,gocepat_cust_0296,2025-12-02,cancelled,1054953
gocepat_ord_01391,gocepat,gocepat_cust_0386,2025-12-02,cancelled,1220888
gocepat_ord_01405,gocepat,gocepat_cust_0058,2025-12-02,completed,5864804
gocepat_ord_01424,gocepat,gocepat_cust_0153,2025-12-02,completed,22180354
gocepat_ord_01432,gocepat,gocepat_cust_0160,2025-12-02,completed,11832792
gocepat_ord_01448,gocepat,gocepat_cust_0161,2025-12-02,completed,7197153
gocepat_ord_01456,gocepat,gocepat_cust_0046,2025-12-02,completed,1887243
gocepat_ord_01493,gocepat,gocepat_cust_0373,2025-12-02,completed,9596204
gocepat_ord_01516,gocepat,gocepat_cust_0417,2025-12-02,cancelled,2230674
gocepat_ord_01177,gocepat,gocepat_cust_0336,2025-12-03,cancelled,1409027
gocepat_ord_01189,gocepat,gocepat_cust_0149,2025-12-03,completed,2524918
gocepat_ord_01205,gocepat,gocepat_cust_0386,2025-12-03,completed,16272746
gocepat_ord_01234,gocepat,gocepat_cust_0154,2025-12-03,cancelled,4189766
gocepat_ord_01242,gocepat,gocepat_cust_0300,2025-12-03,cancelled,1929638
gocepat_ord_01270,gocepat,gocepat_cust_0274,2025-12-03,cancelled,3586408
gocepat_ord_01316,gocepat,gocepat_cust_0022,2025-12-03,completed,3132434
gocepat_ord_01336,gocepat,gocepat_cust_0102,2025-12-03,completed,14950531
gocepat_ord_01369,gocepat,gocepat_cust_0291,2025-12-03,completed,592743
gocepat_ord_01403,gocepat,gocepat_cust_0004,2025-12-03,completed,13382757
gocepat_ord_01410,gocepat,gocepat_cust_0450,2025-12-03,completed,6758648
gocepat_ord_01412,gocepat,gocepat_cust_0260,2025-12-03,cancelled,1617531
gocepat_ord_01458,gocepat,gocepat_cust_0447,2025-12-03,completed,13556228
gocepat_ord_01478,gocepat,gocepat_cust_0233,2025-12-03,completed,9454643
gocepat_ord_01507,gocepat,gocepat_cust_0242,2025-12-03,completed,27922243
gocepat_ord_01524,gocepat,gocepat_cust_0047,2025-12-03,completed,10910128
gocepat_ord_01170,gocepat,gocepat_cust_0380,2025-12-04,completed,9997049
gocepat_ord_01183,gocepat,gocepat_cust_0370,2025-12-04,completed,1218555
gocepat_ord_01282,gocepat,gocepat_cust_0228,2025-12-04,completed,18319773
gocepat_ord_01284,gocepat,gocepat_cust_0010,2025-12-04,completed,12073599
gocepat_ord_01315,gocepat,gocepat_cust_0441,2025-12-04,completed,19594185
gocepat_ord_01338,gocepat,gocepat_cust_0419,2025-12-04,completed,3347657
gocepat_ord_01341,gocepat,gocepat_cust_0019,2025-12-04,cancelled,2495669
gocepat_ord_01351,gocepat,gocepat_cust_0076,2025-12-04,completed,26378919
gocepat_ord_01402,gocepat,gocepat_cust_0125,2025-12-04,completed,14066044
gocepat_ord_01440,gocepat,gocepat_cust_0302,2025-12-04,completed,22168079
gocepat_ord_01441,gocepat,gocepat_cust_0068,2025-12-04,completed,442649
gocepat_ord_01450,gocepat,gocepat_cust_0116,2025-12-04,completed,3460258
gocepat_ord_01296,gocepat,gocepat_cust_0290,2025-12-05,completed,12448030
gocepat_ord_01360,gocepat,gocepat_cust_0116,2025-12-05,completed,26540085
gocepat_ord_01365,gocepat,gocepat_cust_0175,2025-12-05,completed,21979538
gocepat_ord_01384,gocepat,gocepat_cust_0287,2025-12-05,cancelled,897816
gocepat_ord_01396,gocepat,gocepat_cust_0375,2025-12-05,cancelled,497325
gocepat_ord_01419,gocepat,gocepat_cust_0295,2025-12-05,completed,2229921
gocepat_ord_01437,gocepat,gocepat_cust_0289,2025-12-05,cancelled,1650778
gocepat_ord_01446,gocepat,gocepat_cust_0322,2025-12-05,completed,7414944
gocepat_ord_01454,gocepat,gocepat_cust_0092,2025-12-05,completed,31327130
gocepat_ord_01455,gocepat,gocepat_cust_0289,2025-12-05,completed,16222381
gocepat_ord_01475,gocepat,gocepat_cust_0005,2025-12-05,completed,15497139
gocepat_ord_01494,gocepat,gocepat_cust_0221,2025-12-05,completed,8921838
gocepat_ord_01495,gocepat,gocepat_cust_0377,2025-12-05,completed,13453294
gocepat_ord_01511,gocepat,gocepat_cust_0245,2025-12-05,completed,12471412
gocepat_ord_01272,gocepat,gocepat_cust_0409,2025-12-06,cancelled,3415669
gocepat_ord_01288,gocepat,gocepat_cust_0121,2025-12-06,completed,7240306
gocepat_ord_01357,gocepat,gocepat_cust_0108,2025-12-06,completed,18679003
gocepat_ord_01445,gocepat,gocepat_cust_0217,2025-12-06,completed,20208410
gocepat_ord_01453,gocepat,gocepat_cust_0062,2025-12-06,completed,20181296
gocepat_ord_01517,gocepat,gocepat_cust_0418,2025-12-06,completed,7664882
gocepat_ord_01522,gocepat,gocepat_cust_0281,2025-12-06,completed,13382757
gocepat_ord_01204,gocepat,gocepat_cust_0381,2025-12-07,completed,2522662
gocepat_ord_01246,gocepat,gocepat_cust_0170,2025-12-07,completed,442649
gocepat_ord_01291,gocepat,gocepat_cust_0364,2025-12-07,completed,3428110
gocepat_ord_01294,gocepat,gocepat_cust_0434,2025-12-07,completed,11318735
gocepat_ord_01303,gocepat,gocepat_cust_0256,2025-12-07,completed,28712922
gocepat_ord_01345,gocepat,gocepat_cust_0145,2025-12-07,completed,442649
gocepat_ord_01347,gocepat,gocepat_cust_0039,2025-12-07,completed,5068986
gocepat_ord_01349,gocepat,gocepat_cust_0080,2025-12-07,completed,4076364
gocepat_ord_01379,gocepat,gocepat_cust_0070,2025-12-07,completed,18896437
gocepat_ord_01395,gocepat,gocepat_cust_0284,2025-12-07,completed,12990601
gocepat_ord_01423,gocepat,gocepat_cust_0148,2025-12-07,completed,28700133
gocepat_ord_01489,gocepat,gocepat_cust_0050,2025-12-07,completed,29238330
gocepat_ord_01512,gocepat,gocepat_cust_0254,2025-12-07,cancelled,1342629
gocepat_ord_01157,gocepat,gocepat_cust_0169,2025-12-08,completed,19860284
gocepat_ord_01159,gocepat,gocepat_cust_0205,2025-12-08,completed,2670083
gocepat_ord_01221,gocepat,gocepat_cust_0202,2025-12-08,completed,17676240
gocepat_ord_01224,gocepat,gocepat_cust_0243,2025-12-08,completed,2522662
gocepat_ord_01230,gocepat,gocepat_cust_0228,2025-12-08,completed,24109015
gocepat_ord_01245,gocepat,gocepat_cust_0084,2025-12-08,completed,2227434
gocepat_ord_01335,gocepat,gocepat_cust_0431,2025-12-08,completed,36774899
gocepat_ord_01404,gocepat,gocepat_cust_0227,2025-12-08,completed,6496080
gocepat_ord_01415,gocepat,gocepat_cust_0050,2025-12-08,completed,25147905
gocepat_ord_01447,gocepat,gocepat_cust_0023,2025-12-08,completed,17521917
gocepat_ord_01451,gocepat,gocepat_cust_0158,2025-12-08,completed,15329764
gocepat_ord_01459,gocepat,gocepat_cust_0262,2025-12-08,completed,14094212
gocepat_ord_01479,gocepat,gocepat_cust_0208,2025-12-08,cancelled,2338115
gocepat_ord_01502,gocepat,gocepat_cust_0321,2025-12-08,completed,6270530
gocepat_ord_01182,gocepat,gocepat_cust_0323,2025-12-09,completed,19424207
gocepat_ord_01197,gocepat,gocepat_cust_0422,2025-12-09,completed,13019416
gocepat_ord_01350,gocepat,gocepat_cust_0131,2025-12-09,cancelled,1222909
gocepat_ord_01374,gocepat,gocepat_cust_0245,2025-12-09,cancelled,2665747
gocepat_ord_01468,gocepat,gocepat_cust_0240,2025-12-09,cancelled,359858
gocepat_ord_01510,gocepat,gocepat_cust_0119,2025-12-09,completed,12323616
gocepat_ord_01188,gocepat,gocepat_cust_0426,2025-12-10,cancelled,571035
gocepat_ord_01240,gocepat,gocepat_cust_0437,2025-12-10,cancelled,2070903
gocepat_ord_01247,gocepat,gocepat_cust_0037,2025-12-10,completed,13074451
gocepat_ord_01250,gocepat,gocepat_cust_0266,2025-12-10,completed,14224751
gocepat_ord_01377,gocepat,gocepat_cust_0314,2025-12-10,completed,7212744
gocepat_ord_01409,gocepat,gocepat_cust_0106,2025-12-10,completed,36736340
gocepat_ord_01420,gocepat,gocepat_cust_0068,2025-12-10,completed,4408717
gocepat_ord_01435,gocepat,gocepat_cust_0373,2025-12-10,completed,18624625
gocepat_ord_01476,gocepat,gocepat_cust_0229,2025-12-10,completed,20818253
gocepat_ord_01499,gocepat,gocepat_cust_0102,2025-12-10,completed,22483119
gocepat_ord_01211,gocepat,gocepat_cust_0261,2025-12-11,completed,4595994
gocepat_ord_01223,gocepat,gocepat_cust_0402,2025-12-11,completed,16295837
gocepat_ord_01229,gocepat,gocepat_cust_0140,2025-12-11,completed,3668395
gocepat_ord_01238,gocepat,gocepat_cust_0389,2025-12-11,completed,22951383
gocepat_ord_01239,gocepat,gocepat_cust_0032,2025-12-11,completed,6813009
gocepat_ord_01274,gocepat,gocepat_cust_0384,2025-12-11,completed,11005185
gocepat_ord_01325,gocepat,gocepat_cust_0417,2025-12-11,cancelled,879721
gocepat_ord_01353,gocepat,gocepat_cust_0336,2025-12-11,completed,5910261
gocepat_ord_01380,gocepat,gocepat_cust_0137,2025-12-11,completed,395162
gocepat_ord_01388,gocepat,gocepat_cust_0033,2025-12-11,cancelled,2573022
gocepat_ord_01467,gocepat,gocepat_cust_0168,2025-12-11,cancelled,3718480
gocepat_ord_01496,gocepat,gocepat_cust_0413,2025-12-11,completed,15563594
gocepat_ord_01519,gocepat,gocepat_cust_0248,2025-12-11,completed,13992380
gocepat_ord_01155,gocepat,gocepat_cust_0359,2025-12-12,completed,21546814
gocepat_ord_01198,gocepat,gocepat_cust_0045,2025-12-12,cancelled,879721
gocepat_ord_01216,gocepat,gocepat_cust_0186,2025-12-12,completed,24604781
gocepat_ord_01235,gocepat,gocepat_cust_0055,2025-12-12,cancelled,720406
gocepat_ord_01256,gocepat,gocepat_cust_0050,2025-12-12,completed,27004057
gocepat_ord_01268,gocepat,gocepat_cust_0388,2025-12-12,cancelled,2491178
gocepat_ord_01304,gocepat,gocepat_cust_0182,2025-12-12,cancelled,312724
gocepat_ord_01358,gocepat,gocepat_cust_0447,2025-12-12,completed,13728022
gocepat_ord_01389,gocepat,gocepat_cust_0188,2025-12-12,completed,7168664
gocepat_ord_01400,gocepat,gocepat_cust_0376,2025-12-12,completed,16156057
gocepat_ord_01433,gocepat,gocepat_cust_0025,2025-12-12,completed,14648808
gocepat_ord_01486,gocepat,gocepat_cust_0120,2025-12-12,completed,10348366
gocepat_ord_01506,gocepat,gocepat_cust_0025,2025-12-12,completed,21869394
gocepat_ord_01156,gocepat,gocepat_cust_0408,2025-12-13,completed,17769416
gocepat_ord_01168,gocepat,gocepat_cust_0224,2025-12-13,completed,8215744
gocepat_ord_01174,gocepat,gocepat_cust_0350,2025-12-13,cancelled,1983923
gocepat_ord_01181,gocepat,gocepat_cust_0193,2025-12-13,cancelled,1943939
gocepat_ord_01236,gocepat,gocepat_cust_0449,2025-12-13,completed,15952191
gocepat_ord_01262,gocepat,gocepat_cust_0349,2025-12-13,cancelled,1786026
gocepat_ord_01269,gocepat,gocepat_cust_0346,2025-12-13,completed,8919684
gocepat_ord_01327,gocepat,gocepat_cust_0432,2025-12-13,cancelled,2459206
gocepat_ord_01328,gocepat,gocepat_cust_0035,2025-12-13,completed,3123063
gocepat_ord_01334,gocepat,gocepat_cust_0427,2025-12-13,completed,8592514
gocepat_ord_01508,gocepat,gocepat_cust_0071,2025-12-13,completed,217791
gocepat_ord_01152,gocepat,gocepat_cust_0118,2025-12-14,completed,5967988
gocepat_ord_01162,gocepat,gocepat_cust_0041,2025-12-14,completed,9657117
gocepat_ord_01180,gocepat,gocepat_cust_0235,2025-12-14,completed,8856033
gocepat_ord_01191,gocepat,gocepat_cust_0376,2025-12-14,completed,395162
gocepat_ord_01202,gocepat,gocepat_cust_0064,2025-12-14,completed,4798102
gocepat_ord_01220,gocepat,gocepat_cust_0283,2025-12-14,completed,10042971
gocepat_ord_01225,gocepat,gocepat_cust_0071,2025-12-14,cancelled,1799633
gocepat_ord_01237,gocepat,gocepat_cust_0011,2025-12-14,cancelled,468459
gocepat_ord_01258,gocepat,gocepat_cust_0286,2025-12-14,completed,10816475
gocepat_ord_01280,gocepat,gocepat_cust_0080,2025-12-14,cancelled,1873838
gocepat_ord_01290,gocepat,gocepat_cust_0231,2025-12-14,completed,1218555
gocepat_ord_01301,gocepat,gocepat_cust_0021,2025-12-14,cancelled,579047
gocepat_ord_01367,gocepat,gocepat_cust_0314,2025-12-14,cancelled,1516603
gocepat_ord_01378,gocepat,gocepat_cust_0033,2025-12-14,completed,13825082
gocepat_ord_01408,gocepat,gocepat_cust_0206,2025-12-14,cancelled,59274
gocepat_ord_01417,gocepat,gocepat_cust_0101,2025-12-14,completed,14733131
gocepat_ord_01431,gocepat,gocepat_cust_0104,2025-12-14,completed,698752
gocepat_ord_01472,gocepat,gocepat_cust_0143,2025-12-14,cancelled,1711793
gocepat_ord_01474,gocepat,gocepat_cust_0382,2025-12-14,completed,4098676
gocepat_ord_01497,gocepat,gocepat_cust_0051,2025-12-14,completed,10379052
gocepat_ord_01266,gocepat,gocepat_cust_0435,2025-12-15,cancelled,757475
gocepat_ord_01278,gocepat,gocepat_cust_0417,2025-12-15,completed,11803047
gocepat_ord_01279,gocepat,gocepat_cust_0203,2025-12-15,cancelled,2883139
gocepat_ord_01370,gocepat,gocepat_cust_0001,2025-12-15,cancelled,2411661
gocepat_ord_01373,gocepat,gocepat_cust_0246,2025-12-15,completed,10320942
gocepat_ord_01376,gocepat,gocepat_cust_0243,2025-12-15,completed,15670050
gocepat_ord_01386,gocepat,gocepat_cust_0179,2025-12-15,completed,22893512
gocepat_ord_01422,gocepat,gocepat_cust_0423,2025-12-15,cancelled,854491
gocepat_ord_01443,gocepat,gocepat_cust_0276,2025-12-15,cancelled,2033001
gocepat_ord_01462,gocepat,gocepat_cust_0090,2025-12-15,completed,26377982
gocepat_ord_01466,gocepat,gocepat_cust_0398,2025-12-15,completed,13164543
gocepat_ord_01150,gocepat,gocepat_cust_0212,2025-12-16,completed,16388605
gocepat_ord_01153,gocepat,gocepat_cust_0253,2025-12-16,completed,19147269
gocepat_ord_01154,gocepat,gocepat_cust_0277,2025-12-16,completed,28280805
gocepat_ord_01169,gocepat,gocepat_cust_0421,2025-12-16,completed,8384976
gocepat_ord_01196,gocepat,gocepat_cust_0001,2025-12-16,completed,34264966
gocepat_ord_01203,gocepat,gocepat_cust_0182,2025-12-16,completed,7674660
gocepat_ord_01251,gocepat,gocepat_cust_0260,2025-12-16,completed,27621539
gocepat_ord_01271,gocepat,gocepat_cust_0432,2025-12-16,completed,24458790
gocepat_ord_01292,gocepat,gocepat_cust_0204,2025-12-16,completed,12796860
gocepat_ord_01297,gocepat,gocepat_cust_0134,2025-12-16,completed,31290615
gocepat_ord_01346,gocepat,gocepat_cust_0192,2025-12-16,completed,10464548
gocepat_ord_01465,gocepat,gocepat_cust_0394,2025-12-16,completed,35396400
gocepat_ord_01487,gocepat,gocepat_cust_0194,2025-12-16,completed,15852434
gocepat_ord_01492,gocepat,gocepat_cust_0169,2025-12-16,cancelled,3688434
gocepat_ord_01523,gocepat,gocepat_cust_0246,2025-12-16,completed,7574754
gocepat_ord_01186,gocepat,gocepat_cust_0330,2025-12-17,completed,11291323
gocepat_ord_01243,gocepat,gocepat_cust_0170,2025-12-17,completed,27940237
gocepat_ord_01285,gocepat,gocepat_cust_0092,2025-12-17,completed,18742566
gocepat_ord_01286,gocepat,gocepat_cust_0186,2025-12-17,completed,9764127
gocepat_ord_01307,gocepat,gocepat_cust_0143,2025-12-17,completed,27610611
gocepat_ord_01314,gocepat,gocepat_cust_0291,2025-12-17,completed,6087747
gocepat_ord_01317,gocepat,gocepat_cust_0195,2025-12-17,cancelled,193016
gocepat_ord_01318,gocepat,gocepat_cust_0097,2025-12-17,completed,20152024
gocepat_ord_01332,gocepat,gocepat_cust_0164,2025-12-17,completed,12511576
gocepat_ord_01354,gocepat,gocepat_cust_0171,2025-12-17,completed,3268047
gocepat_ord_01394,gocepat,gocepat_cust_0050,2025-12-17,completed,415372
gocepat_ord_01413,gocepat,gocepat_cust_0109,2025-12-17,completed,32090284
gocepat_ord_01482,gocepat,gocepat_cust_0185,2025-12-17,completed,1229982
gocepat_ord_01509,gocepat,gocepat_cust_0398,2025-12-17,completed,13311267
gocepat_ord_01158,gocepat,gocepat_cust_0042,2025-12-18,completed,5049836
gocepat_ord_01212,gocepat,gocepat_cust_0086,2025-12-18,cancelled,1180411
gocepat_ord_01232,gocepat,gocepat_cust_0102,2025-12-18,completed,4408717
gocepat_ord_01261,gocepat,gocepat_cust_0407,2025-12-18,completed,6931160
gocepat_ord_01293,gocepat,gocepat_cust_0442,2025-12-18,cancelled,1439431
gocepat_ord_01300,gocepat,gocepat_cust_0137,2025-12-18,completed,13701700
gocepat_ord_01319,gocepat,gocepat_cust_0138,2025-12-18,cancelled,4841306
gocepat_ord_01321,gocepat,gocepat_cust_0387,2025-12-18,completed,16305456
gocepat_ord_01330,gocepat,gocepat_cust_0047,2025-12-18,completed,2594763
gocepat_ord_01333,gocepat,gocepat_cust_0436,2025-12-18,completed,8776362
gocepat_ord_01397,gocepat,gocepat_cust_0260,2025-12-18,completed,5237550
gocepat_ord_01439,gocepat,gocepat_cust_0319,2025-12-18,cancelled,1136213
gocepat_ord_01471,gocepat,gocepat_cust_0041,2025-12-18,completed,29444528
gocepat_ord_01490,gocepat,gocepat_cust_0433,2025-12-18,completed,22889000
gocepat_ord_01179,gocepat,gocepat_cust_0398,2025-12-19,cancelled,3921431
gocepat_ord_01207,gocepat,gocepat_cust_0268,2025-12-19,completed,12529736
gocepat_ord_01295,gocepat,gocepat_cust_0198,2025-12-19,completed,3465580
gocepat_ord_01299,gocepat,gocepat_cust_0212,2025-12-19,completed,19056926
gocepat_ord_01309,gocepat,gocepat_cust_0035,2025-12-19,completed,2399051
gocepat_ord_01311,gocepat,gocepat_cust_0119,2025-12-19,completed,15995316
gocepat_ord_01343,gocepat,gocepat_cust_0101,2025-12-19,completed,6565970
gocepat_ord_01407,gocepat,gocepat_cust_0123,2025-12-19,cancelled,2124314
gocepat_ord_01426,gocepat,gocepat_cust_0375,2025-12-19,completed,25257438
gocepat_ord_01442,gocepat,gocepat_cust_0119,2025-12-19,completed,24752053
gocepat_ord_01461,gocepat,gocepat_cust_0097,2025-12-19,completed,14001664
gocepat_ord_01470,gocepat,gocepat_cust_0400,2025-12-19,completed,31157729
gocepat_ord_01501,gocepat,gocepat_cust_0370,2025-12-19,completed,16762446
gocepat_ord_01526,gocepat,gocepat_cust_0275,2025-12-19,completed,9397302
gocepat_ord_01190,gocepat,gocepat_cust_0415,2025-12-20,completed,26180235
gocepat_ord_01208,gocepat,gocepat_cust_0037,2025-12-20,completed,395162
gocepat_ord_01298,gocepat,gocepat_cust_0395,2025-12-20,completed,11874478
gocepat_ord_01313,gocepat,gocepat_cust_0219,2025-12-20,cancelled,2168767
gocepat_ord_01339,gocepat,gocepat_cust_0204,2025-12-20,completed,2489606
gocepat_ord_01436,gocepat,gocepat_cust_0033,2025-12-20,completed,2573542
gocepat_ord_01457,gocepat,gocepat_cust_0403,2025-12-20,completed,10475100
gocepat_ord_01463,gocepat,gocepat_cust_0173,2025-12-20,completed,13633243
gocepat_ord_01513,gocepat,gocepat_cust_0417,2025-12-20,completed,14185905
gocepat_ord_01521,gocepat,gocepat_cust_0015,2025-12-20,completed,23299245
gocepat_ord_01161,gocepat,gocepat_cust_0161,2025-12-21,cancelled,975358
gocepat_ord_01164,gocepat,gocepat_cust_0406,2025-12-21,completed,9804141
gocepat_ord_01187,gocepat,gocepat_cust_0128,2025-12-21,cancelled,2986124
gocepat_ord_01192,gocepat,gocepat_cust_0382,2025-12-21,completed,72597
gocepat_ord_01206,gocepat,gocepat_cust_0069,2025-12-21,completed,11441739
gocepat_ord_01249,gocepat,gocepat_cust_0044,2025-12-21,completed,16782147
gocepat_ord_01264,gocepat,gocepat_cust_0157,2025-12-21,completed,7856325
gocepat_ord_01277,gocepat,gocepat_cust_0007,2025-12-21,completed,16053677
gocepat_ord_01323,gocepat,gocepat_cust_0443,2025-12-21,completed,2399051
gocepat_ord_01331,gocepat,gocepat_cust_0171,2025-12-21,completed,11005185
gocepat_ord_01372,gocepat,gocepat_cust_0137,2025-12-21,completed,3818722
gocepat_ord_01393,gocepat,gocepat_cust_0048,2025-12-21,completed,197581
gocepat_ord_01398,gocepat,gocepat_cust_0303,2025-12-21,cancelled,2714084
gocepat_ord_01438,gocepat,gocepat_cust_0149,2025-12-21,cancelled,755598
gocepat_ord_01515,gocepat,gocepat_cust_0435,2025-12-21,completed,30431460
gocepat_ord_01163,gocepat,gocepat_cust_0324,2025-12-22,completed,6953284
gocepat_ord_01173,gocepat,gocepat_cust_0142,2025-12-22,completed,19553240
gocepat_ord_01324,gocepat,gocepat_cust_0039,2025-12-22,completed,22367064
gocepat_ord_01337,gocepat,gocepat_cust_0272,2025-12-22,completed,23487170
gocepat_ord_01340,gocepat,gocepat_cust_0210,2025-12-22,completed,20760324
gocepat_ord_01348,gocepat,gocepat_cust_0076,2025-12-22,completed,6536094
gocepat_ord_01361,gocepat,gocepat_cust_0065,2025-12-22,completed,5206631
gocepat_ord_01401,gocepat,gocepat_cust_0094,2025-12-22,completed,11170745
gocepat_ord_01414,gocepat,gocepat_cust_0108,2025-12-22,cancelled,2623173
gocepat_ord_01418,gocepat,gocepat_cust_0441,2025-12-22,completed,19217835
gocepat_ord_01430,gocepat,gocepat_cust_0320,2025-12-22,completed,16438366
gocepat_ord_01449,gocepat,gocepat_cust_0139,2025-12-22,completed,6758648
gocepat_ord_01452,gocepat,gocepat_cust_0409,2025-12-22,completed,14673580
