leg_id,company_id,booking_id,service_id,qty,fare_component_idr
gocepat_item_03092,gocepat,gocepat_ord_01553,gocepat_prod_0013,1,2489606
gocepat_item_03093,gocepat,gocepat_ord_01553,gocepat_prod_0005,3,1327947
gocepat_item_03094,gocepat,gocepat_ord_01554,gocepat_prod_0035,4,17901724
gocepat_item_03095,gocepat,gocepat_ord_01554,gocepat_prod_0013,3,7468818
gocepat_item_03096,gocepat,gocepat_ord_01555,gocepat_prod_0025,1,2522662
gocepat_item_03097,gocepat,gocepat_ord_01556,gocepat_prod_0017,4,14066044
gocepat_item_03098,gocepat,gocepat_ord_01556,gocepat_prod_0039,3,11497323
gocepat_item_03099,gocepat,gocepat_ord_01556,gocepat_prod_0039,4,15329764
gocepat_item_03100,gocepat,gocepat_ord_01557,gocepat_prod_0026,4,11906840
gocepat_item_03101,gocepat,gocepat_ord_01557,gocepat_prod_0037,1,2524918
gocepat_item_03102,gocepat,gocepat_ord_01558,gocepat_prod_0005,1,442649
gocepat_item_03103,gocepat,gocepat_ord_01559,gocepat_prod_0022,3,3860313
gocepat_item_03104,gocepat,gocepat_ord_01559,gocepat_prod_0025,3,7567986
gocepat_item_03105,gocepat,gocepat_ord_01560,gocepat_prod_0003,2,2459964
gocepat_item_03106,gocepat,gocepat_ord_01561,gocepat_prod_0018,3,1491974
gocepat_item_03107,gocepat,gocepat_ord_01561,gocepat_prod_0031,4,720406
gocepat_item_03108,gocepat,gocepat_ord_01562,gocepat_prod_0019,2,1039674
gocepat_item_03109,gocepat,gocepat_ord_01562,gocepat_prod_0037,4,1514951
gocepat_item_03110,gocepat,gocepat_ord_01562,gocepat_prod_0034,1,10890
gocepat_item_03111,gocepat,gocepat_ord_01563,gocepat_prod_0013,4,9958424
gocepat_item_03112,gocepat,gocepat_ord_01564,gocepat_prod_0016,1,3818722
gocepat_item_03113,gocepat,gocepat_ord_01565,gocepat_prod_0011,1,3268047
gocepat_item_03114,gocepat,gocepat_ord_01565,gocepat_prod_0001,1,1218555
gocepat_item_03115,gocepat,gocepat_ord_01565,gocepat_prod_0038,1,2399051
gocepat_item_03116,gocepat,gocepat_ord_01566,gocepat_prod_0034,1,10890
gocepat_item_03117,gocepat,gocepat_ord_01566,gocepat_prod_0039,1,574866
gocepat_item_03118,gocepat,gocepat_ord_01567,gocepat_prod_0036,4,11970876
gocepat_item_03119,gocepat,gocepat_ord_01568,gocepat_prod_0039,3,11497323
gocepat_item_03120,gocepat,gocepat_ord_01568,gocepat_prod_0021,1,2983994
gocepat_item_03121,gocepat,gocepat_ord_01568,gocepat_prod_0014,2,7666840
gocepat_item_03122,gocepat,gocepat_ord_01569,gocepat_prod_0032,4,10379052
gocepat_item_03123,gocepat,gocepat_ord_01570,gocepat_prod_0019,4,2079348
gocepat_item_03124,gocepat,gocepat_ord_01570,gocepat_prod_0008,2,334115
gocepat_item_03125,gocepat,gocepat_ord_01570,gocepat_prod_0018,2,994649
gocepat_item_03126,gocepat,gocepat_ord_01571,gocepat_prod_0032,1,389214
gocepat_item_03127,gocepat,gocepat_ord_01572,gocepat_prod_0016,2,7637444
gocepat_item_03128,gocepat,gocepat_ord_01573,gocepat_prod_0020,3,12296028
gocepat_item_03129,gocepat,gocepat_ord_01574,gocepat_prod_0001,1,1218555
gocepat_item_03130,gocepat,gocepat_ord_01574,gocepat_prod_0014,3,11500260
gocepat_item_03131,gocepat,gocepat_ord_01574,gocepat_prod_0022,2,2573542
gocepat_item_03132,gocepat,gocepat_ord_01575,gocepat_prod_0038,1,2399051
gocepat_item_03133,gocepat,gocepat_ord_01575,gocepat_prod_0010,4,790324
gocepat_item_03134,gocepat,gocepat_ord_01576,gocepat_prod_0013,1,2489606
gocepat_item_03135,gocepat,gocepat_ord_01577,gocepat_prod_0023,1,349376
gocepat_item_03136,gocepat,gocepat_ord_01577,gocepat_prod_0014,2,7666840
gocepat_item_03137,gocepat,gocepat_ord_01578,gocepat_prod_0016,4,15274888
gocepat_item_03138,gocepat,gocepat_ord_01578,gocepat_prod_0032,3,7784289
gocepat_item_03139,gocepat,gocepat_ord_01578,gocepat_prod_0005,2,885298
gocepat_item_03140,gocepat,gocepat_ord_01579,gocepat_prod_0001,1,1218555
gocepat_item_03141,gocepat,gocepat_ord_01579,gocepat_prod_0038,1,2399051
gocepat_item_03142,gocepat,gocepat_ord_01580,gocepat_prod_0004,1,3668395
gocepat_item_03143,gocepat,gocepat_ord_01580,gocepat_prod_0010,1,197581
gocepat_item_03144,gocepat,gocepat_ord_01581,gocepat_prod_0020,2,8197352
gocepat_item_03145,gocepat,gocepat_ord_01582,gocepat_prod_0039,1,574866
gocepat_item_03146,gocepat,gocepat_ord_01582,gocepat_prod_0004,3,1650778
gocepat_item_03147,gocepat,gocepat_ord_01582,gocepat_prod_0030,3,974412
gocepat_item_03148,gocepat,gocepat_ord_01583,gocepat_prod_0012,1,3132434
gocepat_item_03149,gocepat,gocepat_ord_01584,gocepat_prod_0016,2,7637444
gocepat_item_03150,gocepat,gocepat_ord_01585,gocepat_prod_0012,3,9397302
gocepat_item_03151,gocepat,gocepat_ord_01586,gocepat_prod_0015,2,5864804
gocepat_item_03152,gocepat,gocepat_ord_01586,gocepat_prod_0021,2,5967988
gocepat_item_03153,gocepat,gocepat_ord_01586,gocepat_prod_0031,4,4802704
gocepat_item_03154,gocepat,gocepat_ord_01587,gocepat_prod_0025,3,7567986
gocepat_item_03155,gocepat,gocepat_ord_01588,gocepat_prod_0013,2,4979212
gocepat_item_03156,gocepat,gocepat_ord_01588,gocepat_prod_0010,1,197581
gocepat_item_03157,gocepat,gocepat_ord_01588,gocepat_prod_0037,1,2524918
gocepat_item_03158,gocepat,gocepat_ord_01589,gocepat_prod_0015,2,879721
gocepat_item_03159,gocepat,gocepat_ord_01590,gocepat_prod_0015,2,5864804
gocepat_item_03160,gocepat,gocepat_ord_01591,gocepat_prod_0028,4,10475100
gocepat_item_03161,gocepat,gocepat_ord_01591,gocepat_prod_0005,4,1770596
gocepat_item_03162,gocepat,gocepat_ord_01592,gocepat_prod_0012,3,1409595
gocepat_item_03163,gocepat,gocepat_ord_01592,gocepat_prod_0039,3,1724598
gocepat_item_03164,gocepat,gocepat_ord_01592,gocepat_prod_0005,3,199192
gocepat_item_03165,gocepat,gocepat_ord_01593,gocepat_prod_0020,3,12296028
gocepat_item_03166,gocepat,gocepat_ord_01594,gocepat_prod_0024,1,4408717
gocepat_item_03167,gocepat,gocepat_ord_01594,gocepat_prod_0025,1,2522662
gocepat_item_03168,gocepat,gocepat_ord_01594,gocepat_prod_0033,4,16305456
gocepat_item_03169,gocepat,gocepat_ord_01595,gocepat_prod_0023,2,698752
gocepat_item_03170,gocepat,gocepat_ord_01596,gocepat_prod_0019,1,519837
gocepat_item_03171,gocepat,gocepat_ord_01596,gocepat_prod_0011,3,1470621
gocepat_item_03172,gocepat,gocepat_ord_01596,gocepat_prod_0008,3,501173
gocepat_item_03173,gocepat,gocepat_ord_01597,gocepat_prod_0002,4,13390628
gocepat_item_03174,gocepat,gocepat_ord_01597,gocepat_prod_0021,3,8951982
gocepat_item_03175,gocepat,gocepat_ord_01598,gocepat_prod_0032,2,5189526
gocepat_item_03176,gocepat,gocepat_ord_01598,gocepat_prod_0024,1,4408717
gocepat_item_03177,gocepat,gocepat_ord_01598,gocepat_prod_0004,2,7336790
gocepat_item_03178,gocepat,gocepat_ord_01599,gocepat_prod_0002,3,10042971
gocepat_item_03179,gocepat,gocepat_ord_01599,gocepat_prod_0012,2,6264868
gocepat_item_03180,gocepat,gocepat_ord_01600,gocepat_prod_0011,4,13072188
gocepat_item_03181,gocepat,gocepat_ord_01601,gocepat_prod_0009,4,6758648
gocepat_item_03182,gocepat,gocepat_ord_01601,gocepat_prod_0035,3,13426293
gocepat_item_03183,gocepat,gocepat_ord_01602,gocepat_prod_0002,2,6695314
gocepat_item_03184,gocepat,gocepat_ord_01603,gocepat_prod_0030,4,8661440
gocepat_item_03185,gocepat,gocepat_ord_01604,gocepat_prod_0032,2,5189526
gocepat_item_03186,gocepat,gocepat_ord_01604,gocepat_prod_0029,3,9369189
gocepat_item_03187,gocepat,gocepat_ord_01605,gocepat_prod_0032,3,7784289
gocepat_item_03188,gocepat,gocepat_ord_01605,gocepat_prod_0009,2,3379324
gocepat_item_03189,gocepat,gocepat_ord_01605,gocepat_prod_0025,3,7567986
gocepat_item_03190,gocepat,gocepat_ord_01606,gocepat_prod_0003,1,1229982
gocepat_item_03191,gocepat,gocepat_ord_01606,gocepat_prod_0002,1,3347657
gocepat_item_03192,gocepat,gocepat_ord_01606,gocepat_prod_0017,2,7033022
gocepat_item_03193,gocepat,gocepat_ord_01607,gocepat_prod_0013,2,4979212
gocepat_item_03194,gocepat,gocepat_ord_01607,gocepat_prod_0030,4,8661440
gocepat_item_03195,gocepat,gocepat_ord_01607,gocepat_prod_0031,4,4802704
gocepat_item_03196,gocepat,gocepat_ord_01608,gocepat_prod_0002,2,6695314
gocepat_item_03197,gocepat,gocepat_ord_01608,gocepat_prod_0003,2,2459964
gocepat_item_03198,gocepat,gocepat_ord_01609,gocepat_prod_0037,3,7574754
gocepat_item_03199,gocepat,gocepat_ord_01610,gocepat_prod_0034,2,145194
gocepat_item_03200,gocepat,gocepat_ord_01610,gocepat_prod_0017,4,14066044
gocepat_item_03201,gocepat,gocepat_ord_01611,gocepat_prod_0017,1,527477
gocepat_item_03202,gocepat,gocepat_ord_01612,gocepat_prod_0012,1,469865
gocepat_item_03203,gocepat,gocepat_ord_01612,gocepat_prod_0034,1,10890
gocepat_item_03204,gocepat,gocepat_ord_01613,gocepat_prod_0021,4,1790396
gocepat_item_03205,gocepat,gocepat_ord_01614,gocepat_prod_0036,1,2992719
gocepat_item_03206,gocepat,gocepat_ord_01614,gocepat_prod_0018,2,6630996
gocepat_item_03207,gocepat,gocepat_ord_01615,gocepat_prod_0008,2,2227434
gocepat_item_03208,gocepat,gocepat_ord_01615,gocepat_prod_0014,2,7666840
gocepat_item_03209,gocepat,gocepat_ord_01616,gocepat_prod_0033,3,12229092
gocepat_item_03210,gocepat,gocepat_ord_01616,gocepat_prod_0004,4,14673580
gocepat_item_03211,gocepat,gocepat_ord_01617,gocepat_prod_0021,3,8951982
gocepat_item_03212,gocepat,gocepat_ord_01617,gocepat_prod_0001,3,3655665
gocepat_item_03213,gocepat,gocepat_ord_01617,gocepat_prod_0035,4,17901724
gocepat_item_03214,gocepat,gocepat_ord_01618,gocepat_prod_0031,2,2401352
gocepat_item_03215,gocepat,gocepat_ord_01619,gocepat_prod_0019,1,3465580
gocepat_item_03216,gocepat,gocepat_ord_01619,gocepat_prod_0001,3,3655665
gocepat_item_03217,gocepat,gocepat_ord_01620,gocepat_prod_0030,3,974412
gocepat_item_03218,gocepat,gocepat_ord_01621,gocepat_prod_0004,4,2201037
gocepat_item_03219,gocepat,gocepat_ord_01621,gocepat_prod_0034,2,21779
gocepat_item_03220,gocepat,gocepat_ord_01622,gocepat_prod_0030,1,2165360
gocepat_item_03221,gocepat,gocepat_ord_01622,gocepat_prod_0006,3,12323616
gocepat_item_03222,gocepat,gocepat_ord_01623,gocepat_prod_0008,2,2227434
gocepat_item_03223,gocepat,gocepat_ord_01623,gocepat_prod_0010,2,395162
gocepat_item_03224,gocepat,gocepat_ord_01623,gocepat_prod_0028,2,5237550
gocepat_item_03225,gocepat,gocepat_ord_01624,gocepat_prod_0028,3,7856325
gocepat_item_03226,gocepat,gocepat_ord_01624,gocepat_prod_0029,4,12492252
gocepat_item_03227,gocepat,gocepat_ord_01625,gocepat_prod_0028,3,1178449
gocepat_item_03228,gocepat,gocepat_ord_01626,gocepat_prod_0020,4,16394704
gocepat_item_03229,gocepat,gocepat_ord_01626,gocepat_prod_0021,2,5967988
gocepat_item_03230,gocepat,gocepat_ord_01627,gocepat_prod_0008,2,2227434
gocepat_item_03231,gocepat,gocepat_ord_01627,gocepat_prod_0021,2,5967988
gocepat_item_03232,gocepat,gocepat_ord_01627,gocepat_prod_0037,2,5049836
gocepat_item_03233,gocepat,gocepat_ord_01628,gocepat_prod_0010,1,197581
gocepat_item_03234,gocepat,gocepat_ord_01628,gocepat_prod_0005,2,885298
gocepat_item_03235,gocepat,gocepat_ord_01628,gocepat_prod_0026,4,11906840
gocepat_item_03236,gocepat,gocepat_ord_01629,gocepat_prod_0014,3,11500260
gocepat_item_03237,gocepat,gocepat_ord_01629,gocepat_prod_0009,3,5068986
gocepat_item_03238,gocepat,gocepat_ord_01630,gocepat_prod_0015,3,8797206
gocepat_item_03239,gocepat,gocepat_ord_01630,gocepat_prod_0028,2,5237550
gocepat_item_03240,gocepat,gocepat_ord_01630,gocepat_prod_0012,4,12529736
gocepat_item_03241,gocepat,gocepat_ord_01631,gocepat_prod_0017,4,14066044
gocepat_item_03242,gocepat,gocepat_ord_01631,gocepat_prod_0013,3,7468818
gocepat_item_03243,gocepat,gocepat_ord_01632,gocepat_prod_0012,2,6264868
gocepat_item_03244,gocepat,gocepat_ord_01633,gocepat_prod_0009,1,1689662
gocepat_item_03245,gocepat,gocepat_ord_01634,gocepat_prod_0038,2,4798102
gocepat_item_03246,gocepat,gocepat_ord_01634,gocepat_prod_0024,3,13226151
gocepat_item_03247,gocepat,gocepat_ord_01635,gocepat_prod_0011,1,3268047
gocepat_item_03248,gocepat,gocepat_ord_01636,gocepat_prod_0034,2,21779
gocepat_item_03249,gocepat,gocepat_ord_01636,gocepat_prod_0037,3,1136213
gocepat_item_03250,gocepat,gocepat_ord_01636,gocepat_prod_0010,1,29637
gocepat_item_03251,gocepat,gocepat_ord_01637,gocepat_prod_0012,1,3132434
gocepat_item_03252,gocepat,gocepat_ord_01637,gocepat_prod_0010,1,197581
gocepat_item_03253,gocepat,gocepat_ord_01637,gocepat_prod_0012,1,3132434
gocepat_item_03254,gocepat,gocepat_ord_01638,gocepat_prod_0002,4,13390628
gocepat_item_03255,gocepat,gocepat_ord_01638,gocepat_prod_0037,2,5049836
gocepat_item_03256,gocepat,gocepat_ord_01638,gocepat_prod_0003,4,4919928
gocepat_item_03257,gocepat,gocepat_ord_01639,gocepat_prod_0024,3,1983923
gocepat_item_03258,gocepat,gocepat_ord_01639,gocepat_prod_0012,3,1409595
gocepat_item_03259,gocepat,gocepat_ord_01639,gocepat_prod_0007,2,668976
gocepat_item_03260,gocepat,gocepat_ord_01640,gocepat_prod_0039,3,1724598
gocepat_item_03261,gocepat,gocepat_ord_01640,gocepat_prod_0006,3,1848542
gocepat_item_03262,gocepat,gocepat_ord_01640,gocepat_prod_0002,1,502149
gocepat_item_03263,gocepat,gocepat_ord_01641,gocepat_prod_0009,3,760348
gocepat_item_03264,gocepat,gocepat_ord_01641,gocepat_prod_0015,4,1759441
gocepat_item_03265,gocepat,gocepat_ord_01641,gocepat_prod_0016,3,1718425
gocepat_item_03266,gocepat,gocepat_ord_01642,gocepat_prod_0012,2,6264868
gocepat_item_03267,gocepat,gocepat_ord_01642,gocepat_prod_0034,3,217791
gocepat_item_03268,gocepat,gocepat_ord_01642,gocepat_prod_0032,4,10379052
gocepat_item_03269,gocepat,gocepat_ord_01643,gocepat_prod_0034,3,217791
gocepat_item_03270,gocepat,gocepat_ord_01643,gocepat_prod_0026,2,5953420
gocepat_item_03271,gocepat,gocepat_ord_01644,gocepat_prod_0032,1,2594763
gocepat_item_03272,gocepat,gocepat_ord_01644,gocepat_prod_0037,4,10099672
gocepat_item_03273,gocepat,gocepat_ord_01644,gocepat_prod_0010,3,592743
gocepat_item_03274,gocepat,gocepat_ord_01645,gocepat_prod_0026,4,1786026
gocepat_item_03275,gocepat,gocepat_ord_01645,gocepat_prod_0024,2,1322615
gocepat_item_03276,gocepat,gocepat_ord_01645,gocepat_prod_0026,1,446507
gocepat_item_03277,gocepat,gocepat_ord_01646,gocepat_prod_0040,3,1974681
gocepat_item_03278,gocepat,gocepat_ord_01646,gocepat_prod_0034,3,32669
gocepat_item_03279,gocepat,gocepat_ord_01647,gocepat_prod_0030,3,6496080
gocepat_item_03280,gocepat,gocepat_ord_01648,gocepat_prod_0027,4,17843676
gocepat_item_03281,gocepat,gocepat_ord_01648,gocepat_prod_0032,1,2594763
gocepat_item_03282,gocepat,gocepat_ord_01648,gocepat_prod_0005,1,442649
gocepat_item_03283,gocepat,gocepat_ord_01649,gocepat_prod_0038,4,1439431
gocepat_item_03284,gocepat,gocepat_ord_01649,gocepat_prod_0035,1,671315
gocepat_item_03285,gocepat,gocepat_ord_01649,gocepat_prod_0004,4,2201037
gocepat_item_03286,gocepat,gocepat_ord_01650,gocepat_prod_0004,3,11005185
gocepat_item_03287,gocepat,gocepat_ord_01650,gocepat_prod_0006,1,4107872
gocepat_item_03288,gocepat,gocepat_ord_01651,gocepat_prod_0004,1,3668395
gocepat_item_03289,gocepat,gocepat_ord_01652,gocepat_prod_0038,2,4798102
gocepat_item_03290,gocepat,gocepat_ord_01653,gocepat_prod_0035,2,8950862
gocepat_item_03291,gocepat,gocepat_ord_01654,gocepat_prod_0022,3,3860313
gocepat_item_03292,gocepat,gocepat_ord_01655,gocepat_prod_0001,3,3655665
gocepat_item_03293,gocepat,gocepat_ord_01655,gocepat_prod_0022,4,5147084
gocepat_item_03294,gocepat,gocepat_ord_01655,gocepat_prod_0014,4,15333680
gocepat_item_03295,gocepat,gocepat_ord_01656,gocepat_prod_0036,4,11970876
gocepat_item_03296,gocepat,gocepat_ord_01657,gocepat_prod_0033,2,8152728
gocepat_item_03297,gocepat,gocepat_ord_01657,gocepat_prod_0025,4,10090648
gocepat_item_03298,gocepat,gocepat_ord_01657,gocepat_prod_0040,2,8776362
gocepat_item_03299,gocepat,gocepat_ord_01658,gocepat_prod_0016,2,7637444
gocepat_item_03300,gocepat,gocepat_ord_01658,gocepat_prod_0026,4,11906840
gocepat_item_03301,gocepat,gocepat_ord_01658,gocepat_prod_0016,4,15274888
gocepat_item_03302,gocepat,gocepat_ord_01659,gocepat_prod_0028,3,7856325
gocepat_item_03303,gocepat,gocepat_ord_01659,gocepat_prod_0015,2,5864804
gocepat_item_03304,gocepat,gocepat_ord_01660,gocepat_prod_0023,2,698752
gocepat_item_03305,gocepat,gocepat_ord_01660,gocepat_prod_0031,4,4802704
gocepat_item_03306,gocepat,gocepat_ord_01661,gocepat_prod_0015,1,2932402
gocepat_item_03307,gocepat,gocepat_ord_01661,gocepat_prod_0032,4,10379052
gocepat_item_03308,gocepat,gocepat_ord_01661,gocepat_prod_0022,1,1286771
gocepat_item_03309,gocepat,gocepat_ord_01662,gocepat_prod_0012,3,9397302
gocepat_item_03310,gocepat,gocepat_ord_01662,gocepat_prod_0037,2,5049836
gocepat_item_03311,gocepat,gocepat_ord_01662,gocepat_prod_0009,3,5068986
gocepat_item_03312,gocepat,gocepat_ord_01663,gocepat_prod_0031,1,1200676
gocepat_item_03313,gocepat,gocepat_ord_01663,gocepat_prod_0006,2,8215744
gocepat_item_03314,gocepat,gocepat_ord_01664,gocepat_prod_0027,3,13382757
gocepat_item_03315,gocepat,gocepat_ord_01664,gocepat_prod_0040,3,13164543
gocepat_item_03316,gocepat,gocepat_ord_01664,gocepat_prod_0037,4,10099672
gocepat_item_03317,gocepat,gocepat_ord_01665,gocepat_prod_0024,3,13226151
gocepat_item_03318,gocepat,gocepat_ord_01665,gocepat_prod_0024,4,17634868
gocepat_item_03319,gocepat,gocepat_ord_01666,gocepat_prod_0039,4,15329764
gocepat_item_03320,gocepat,gocepat_ord_01666,gocepat_prod_0028,2,5237550
gocepat_item_03321,gocepat,gocepat_ord_01666,gocepat_prod_0035,1,4475431
gocepat_item_03322,gocepat,gocepat_ord_01667,gocepat_prod_0036,3,8978157
gocepat_item_03323,gocepat,gocepat_ord_01667,gocepat_prod_0024,2,8817434
gocepat_item_03324,gocepat,gocepat_ord_01667,gocepat_prod_0004,2,7336790
gocepat_item_03325,gocepat,gocepat_ord_01668,gocepat_prod_0008,3,3341151
gocepat_item_03326,gocepat,gocepat_ord_01668,gocepat_prod_0003,4,4919928
gocepat_item_03327,gocepat,gocepat_ord_01668,gocepat_prod_0024,3,13226151
gocepat_item_03328,gocepat,gocepat_ord_01669,gocepat_prod_0014,3,1725039
gocepat_item_03329,gocepat,gocepat_ord_01669,gocepat_prod_0034,4,43558
gocepat_item_03330,gocepat,gocepat_ord_01670,gocepat_prod_0035,2,1342629
gocepat_item_03331,gocepat,gocepat_ord_01670,gocepat_prod_0035,3,2013944
gocepat_item_03332,gocepat,gocepat_ord_01670,gocepat_prod_0020,4,2459206
gocepat_item_03333,gocepat,gocepat_ord_01671,gocepat_prod_0038,3,7197153
gocepat_item_03334,gocepat,gocepat_ord_01672,gocepat_prod_0035,3,13426293
gocepat_item_03335,gocepat,gocepat_ord_01672,gocepat_prod_0040,1,4388181
gocepat_item_03336,gocepat,gocepat_ord_01673,gocepat_prod_0016,2,7637444
gocepat_item_03337,gocepat,gocepat_ord_01673,gocepat_prod_0003,3,3689946
gocepat_item_03338,gocepat,gocepat_ord_01674,gocepat_prod_0006,1,4107872
gocepat_item_03339,gocepat,gocepat_ord_01674,gocepat_prod_0009,1,1689662
gocepat_item_03340,gocepat,gocepat_ord_01675,gocepat_prod_0004,3,11005185
gocepat_item_03341,gocepat,gocepat_ord_01675,gocepat_prod_0030,3,6496080
gocepat_item_03342,gocepat,gocepat_ord_01676,gocepat_prod_0007,4,8919684
gocepat_item_03343,gocepat,gocepat_ord_01676,gocepat_prod_0039,1,3832441
gocepat_item_03344,gocepat,gocepat_ord_01676,gocepat_prod_0033,2,8152728
gocepat_item_03345,gocepat,gocepat_ord_01677,gocepat_prod_0008,1,1113717
gocepat_item_03346,gocepat,gocepat_ord_01677,gocepat_prod_0003,3,3689946
gocepat_item_03347,gocepat,gocepat_ord_01677,gocepat_prod_0034,3,217791
gocepat_item_03348,gocepat,gocepat_ord_01678,gocepat_prod_0001,3,548350
gocepat_item_03349,gocepat,gocepat_ord_01679,gocepat_prod_0029,4,12492252
gocepat_item_03350,gocepat,gocepat_ord_01679,gocepat_prod_0040,3,13164543
gocepat_item_03351,gocepat,gocepat_ord_01680,gocepat_prod_0029,1,3123063
gocepat_item_03352,gocepat,gocepat_ord_01681,gocepat_prod_0026,3,8930130
gocepat_item_03353,gocepat,gocepat_ord_01682,gocepat_prod_0012,1,3132434
gocepat_item_03354,gocepat,gocepat_ord_01682,gocepat_prod_0020,3,12296028
gocepat_item_03355,gocepat,gocepat_ord_01683,gocepat_prod_0039,3,11497323
gocepat_item_03356,gocepat,gocepat_ord_01683,gocepat_prod_0026,3,8930130
gocepat_item_03357,gocepat,gocepat_ord_01684,gocepat_prod_0002,1,502149
gocepat_item_03358,gocepat,gocepat_ord_01684,gocepat_prod_0031,3,540304
gocepat_item_03359,gocepat,gocepat_ord_01684,gocepat_prod_0030,3,974412
gocepat_item_03360,gocepat,gocepat_ord_01685,gocepat_prod_0015,2,5864804
gocepat_item_03361,gocepat,gocepat_ord_01686,gocepat_prod_0037,1,2524918
gocepat_item_03362,gocepat,gocepat_ord_01686,gocepat_prod_0025,3,7567986
gocepat_item_03363,gocepat,gocepat_ord_01687,gocepat_prod_0039,3,11497323
gocepat_item_03364,gocepat,gocepat_ord_01687,gocepat_prod_0023,4,1397504
gocepat_item_03365,gocepat,gocepat_ord_01687,gocepat_prod_0025,2,5045324
gocepat_item_03366,gocepat,gocepat_ord_01688,gocepat_prod_0037,2,5049836
gocepat_item_03367,gocepat,gocepat_ord_01689,gocepat_prod_0011,3,9804141
gocepat_item_03368,gocepat,gocepat_ord_01689,gocepat_prod_0018,2,6630996
gocepat_item_03369,gocepat,gocepat_ord_01690,gocepat_prod_0039,2,7664882
gocepat_item_03370,gocepat,gocepat_ord_01691,gocepat_prod_0027,1,4460919
gocepat_item_03371,gocepat,gocepat_ord_01691,gocepat_prod_0015,2,5864804
gocepat_item_03372,gocepat,gocepat_ord_01691,gocepat_prod_0026,1,2976710
gocepat_item_03373,gocepat,gocepat_ord_01692,gocepat_prod_0017,1,3516511
gocepat_item_03374,gocepat,gocepat_ord_01692,gocepat_prod_0024,1,4408717
gocepat_item_03375,gocepat,gocepat_ord_01693,gocepat_prod_0033,2,8152728
gocepat_item_03376,gocepat,gocepat_ord_01693,gocepat_prod_0011,4,13072188
gocepat_item_03377,gocepat,gocepat_ord_01693,gocepat_prod_0020,4,16394704
gocepat_item_03378,gocepat,gocepat_ord_01694,gocepat_prod_0007,3,6689763
gocepat_item_03379,gocepat,gocepat_ord_01695,gocepat_prod_0004,4,14673580
gocepat_item_03380,gocepat,gocepat_ord_01695,gocepat_prod_0018,2,6630996
gocepat_item_03381,gocepat,gocepat_ord_01695,gocepat_prod_0034,4,290388
gocepat_item_03382,gocepat,gocepat_ord_01696,gocepat_prod_0039,1,3832441
