shipment_id,company_id,shipper_id,ship_date,shipment_status,revenue_idr
angkutprima_ord_00951,angkutprima,angkutprima_cust_0094,2025-12-05,cancelled,2093693
angkutprima_ord_01004,angkutprima,angkutprima_cust_0243,2025-12-05,completed,10876423
angkutprima_ord_01015,angkutprima,angkutprima_cust_0155,2025-12-05,completed,6818420
angkutprima_ord_00904,angkutprima,angkutprima_cust_0130,2025-12-06,completed,11278761
angkutprima_ord_00913,angkutprima,angkutprima_cust_0071,2025-12-06,completed,12116620
angkutprima_ord_01073,angkutprima,angkutprima_cust_0104,2025-12-06,completed,14998832
angkutprima_ord_01115,angkutprima,angkutprima_cust_0007,2025-12-06,completed,1957724
angkutprima_ord_01125,angkutprima,angkutprima_cust_0264,2025-12-06,completed,11531854
angkutprima_ord_00886,angkutprima,angkutprima_cust_0271,2025-12-07,completed,2047869
angkutprima_ord_00926,angkutprima,angkutprima_cust_0108,2025-12-07,cancelled,653326
angkutprima_ord_00934,angkutprima,angkutprima_cust_0102,2025-12-07,cancelled,1436473
angkutprima_ord_00963,angkutprima,angkutprima_cust_0239,2025-12-07,cancelled,2809733
angkutprima_ord_00979,angkutprima,angkutprima_cust_0273,2025-12-07,completed,17205048
angkutprima_ord_00991,angkutprima,angkutprima_cust_0096,2025-12-07,completed,7480065
angkutprima_ord_01019,angkutprima,angkutprima_cust_0263,2025-12-07,completed,4813554
angkutprima_ord_01051,angkutprima,angkutprima_cust_0211,2025-12-07,cancelled,1139839
angkutprima_ord_01075,angkutprima,angkutprima_cust_0240,2025-12-07,completed,16768779
angkutprima_ord_01102,angkutprima,angkutprima_cust_0235,2025-12-07,completed,18390063
angkutprima_ord_00876,angkutprima,angkutprima_cust_0004,2025-12-08,completed,4222427
angkutprima_ord_00902,angkutprima,angkutprima_cust_0136,2025-12-08,cancelled,2028445
angkutprima_ord_00946,angkutprima,angkutprima_cust_0085,2025-12-08,completed,11188844
angkutprima_ord_00994,angkutprima,angkutprima_cust_0175,2025-12-08,cancelled,604817
angkutprima_ord_01006,angkutprima,angkutprima_cust_0070,2025-12-08,completed,2071929
angkutprima_ord_01044,angkutprima,angkutprima_cust_0153,2025-12-08,completed,6418072
angkutprima_ord_01049,angkutprima,angkutprima_cust_0240,2025-12-08,completed,8655298
angkutprima_ord_01054,angkutprima,angkutprima_cust_0130,2025-12-08,completed,5703030
angkutprima_ord_01056,angkutprima,angkutprima_cust_0117,2025-12-08,completed,8675014
angkutprima_ord_01111,angkutprima,angkutprima_cust_0024,2025-12-08,completed,7339772
angkutprima_ord_00878,angkutprima,angkutprima_cust_0117,2025-12-09,completed,18541218
angkutprima_ord_00909,angkutprima,angkutprima_cust_0065,2025-12-09,cancelled,1114263
angkutprima_ord_00928,angkutprima,angkutprima_cust_0048,2025-12-09,cancelled,722033
angkutprima_ord_00939,angkutprima,angkutprima_cust_0254,2025-12-09,completed,1539006
angkutprima_ord_00949,angkutprima,angkutprima_cust_0155,2025-12-09,completed,12033643
angkutprima_ord_00958,angkutprima,angkutprima_cust_0044,2025-12-09,completed,17601177
angkutprima_ord_01024,angkutprima,angkutprima_cust_0020,2025-12-09,completed,18960050
angkutprima_ord_01072,angkutprima,angkutprima_cust_0201,2025-12-09,completed,1026004
angkutprima_ord_01087,angkutprima,angkutprima_cust_0299,2025-12-09,completed,515316
angkutprima_ord_01097,angkutprima,angkutprima_cust_0211,2025-12-09,completed,3708110
angkutprima_ord_01117,angkutprima,angkutprima_cust_0017,2025-12-09,completed,17226656
angkutprima_ord_01130,angkutprima,angkutprima_cust_0297,2025-12-09,completed,22444977
angkutprima_ord_01040,angkutprima,angkutprima_cust_0091,2025-12-10,completed,9519262
angkutprima_ord_01067,angkutprima,angkutprima_cust_0025,2025-12-10,completed,489431
angkutprima_ord_01069,angkutprima,angkutprima_cust_0064,2025-12-10,completed,24381120
angkutprima_ord_01118,angkutprima,angkutprima_cust_0277,2025-12-10,completed,11993442
angkutprima_ord_00885,angkutprima,angkutprima_cust_0051,2025-12-11,cancelled,1107464
angkutprima_ord_00932,angkutprima,angkutprima_cust_0254,2025-12-11,completed,8000680
angkutprima_ord_00938,angkutprima,angkutprima_cust_0178,2025-12-11,cancelled,270171
angkutprima_ord_00944,angkutprima,angkutprima_cust_0192,2025-12-11,completed,7499416
angkutprima_ord_00985,angkutprima,angkutprima_cust_0055,2025-12-11,completed,13724914
angkutprima_ord_01027,angkutprima,angkutprima_cust_0297,2025-12-11,completed,10279797
angkutprima_ord_01043,angkutprima,angkutprima_cust_0173,2025-12-11,completed,14847258
angkutprima_ord_01048,angkutprima,angkutprima_cust_0010,2025-12-11,completed,4986710
angkutprima_ord_01052,angkutprima,angkutprima_cust_0161,2025-12-11,completed,328430
angkutprima_ord_01095,angkutprima,angkutprima_cust_0102,2025-12-11,completed,5504829
angkutprima_ord_01103,angkutprima,angkutprima_cust_0148,2025-12-11,completed,9477624
angkutprima_ord_01128,angkutprima,angkutprima_cust_0099,2025-12-11,completed,7371587
angkutprima_ord_00866,angkutprima,angkutprima_cust_0049,2025-12-12,completed,7451349
angkutprima_ord_00894,angkutprima,angkutprima_cust_0210,2025-12-12,completed,978862
angkutprima_ord_00907,angkutprima,angkutprima_cust_0139,2025-12-12,completed,7499416
angkutprima_ord_00924,angkutprima,angkutprima_cust_0186,2025-12-12,completed,8609230
angkutprima_ord_00925,angkutprima,angkutprima_cust_0090,2025-12-12,completed,9736677
angkutprima_ord_00983,angkutprima,angkutprima_cust_0085,2025-12-12,cancelled,3993814
angkutprima_ord_01014,angkutprima,angkutprima_cust_0228,2025-12-12,completed,10457118
angkutprima_ord_01018,angkutprima,angkutprima_cust_0048,2025-12-12,cancelled,742477
angkutprima_ord_01020,angkutprima,angkutprima_cust_0066,2025-12-12,completed,19723288
angkutprima_ord_01022,angkutprima,angkutprima_cust_0099,2025-12-12,completed,9087388
angkutprima_ord_01079,angkutprima,angkutprima_cust_0160,2025-12-12,completed,7471072
angkutprima_ord_01124,angkutprima,angkutprima_cust_0211,2025-12-12,cancelled,1366055
angkutprima_ord_00895,angkutprima,angkutprima_cust_0057,2025-12-13,completed,8566263
angkutprima_ord_00898,angkutprima,angkutprima_cust_0037,2025-12-13,cancelled,188686
angkutprima_ord_00899,angkutprima,angkutprima_cust_0253,2025-12-13,cancelled,1243157
angkutprima_ord_00931,angkutprima,angkutprima_cust_0152,2025-12-13,completed,2437150
angkutprima_ord_00948,angkutprima,angkutprima_cust_0180,2025-12-13,completed,12803544
angkutprima_ord_00992,angkutprima,angkutprima_cust_0018,2025-12-13,completed,18351706
angkutprima_ord_01029,angkutprima,angkutprima_cust_0125,2025-12-13,completed,303984
angkutprima_ord_01036,angkutprima,angkutprima_cust_0286,2025-12-13,completed,11883654
angkutprima_ord_01122,angkutprima,angkutprima_cust_0190,2025-12-13,cancelled,76950
angkutprima_ord_00872,angkutprima,angkutprima_cust_0179,2025-12-14,completed,9372916
angkutprima_ord_00879,angkutprima,angkutprima_cust_0108,2025-12-14,completed,5554001
angkutprima_ord_00896,angkutprima,angkutprima_cust_0126,2025-12-14,completed,22344251
angkutprima_ord_00976,angkutprima,angkutprima_cust_0161,2025-12-14,completed,26473646
angkutprima_ord_00986,angkutprima,angkutprima_cust_0060,2025-12-14,completed,4218319
angkutprima_ord_01055,angkutprima,angkutprima_cust_0227,2025-12-14,cancelled,3073614
angkutprima_ord_01057,angkutprima,angkutprima_cust_0070,2025-12-14,completed,29676418
angkutprima_ord_01059,angkutprima,angkutprima_cust_0034,2025-12-14,completed,28025790
angkutprima_ord_01098,angkutprima,angkutprima_cust_0108,2025-12-14,completed,13779212
angkutprima_ord_01116,angkutprima,angkutprima_cust_0091,2025-12-14,completed,21034896
angkutprima_ord_01133,angkutprima,angkutprima_cust_0146,2025-12-14,completed,14546664
angkutprima_ord_00910,angkutprima,angkutprima_cust_0299,2025-12-15,completed,15691055
angkutprima_ord_00937,angkutprima,angkutprima_cust_0109,2025-12-15,completed,17269449
angkutprima_ord_00947,angkutprima,angkutprima_cust_0063,2025-12-15,cancelled,310348
angkutprima_ord_00953,angkutprima,angkutprima_cust_0121,2025-12-15,completed,5504829
angkutprima_ord_00984,angkutprima,angkutprima_cust_0283,2025-12-15,completed,5082577
angkutprima_ord_01023,angkutprima,angkutprima_cust_0043,2025-12-15,completed,515316
angkutprima_ord_01093,angkutprima,angkutprima_cust_0204,2025-12-15,completed,8810107
angkutprima_ord_01119,angkutprima,angkutprima_cust_0157,2025-12-15,completed,5341601
angkutprima_ord_00867,angkutprima,angkutprima_cust_0188,2025-12-16,completed,12385024
angkutprima_ord_00897,angkutprima,angkutprima_cust_0069,2025-12-16,completed,3602274
angkutprima_ord_00941,angkutprima,angkutprima_cust_0066,2025-12-16,completed,3602274
angkutprima_ord_00942,angkutprima,angkutprima_cust_0179,2025-12-16,completed,18840708
angkutprima_ord_00982,angkutprima,angkutprima_cust_0296,2025-12-16,completed,16467125
angkutprima_ord_01030,angkutprima,angkutprima_cust_0190,2025-12-16,completed,6334952
angkutprima_ord_01060,angkutprima,angkutprima_cust_0015,2025-12-16,cancelled,538943
angkutprima_ord_01063,angkutprima,angkutprima_cust_0011,2025-12-16,completed,15306094
angkutprima_ord_01112,angkutprima,angkutprima_cust_0188,2025-12-16,completed,5925465
angkutprima_ord_00869,angkutprima,angkutprima_cust_0212,2025-12-17,cancelled,73415
angkutprima_ord_00935,angkutprima,angkutprima_cust_0176,2025-12-17,completed,8218848
angkutprima_ord_00952,angkutprima,angkutprima_cust_0122,2025-12-17,cancelled,2797173
angkutprima_ord_00964,angkutprima,angkutprima_cust_0089,2025-12-17,completed,6854195
angkutprima_ord_01037,angkutprima,angkutprima_cust_0275,2025-12-17,completed,16024836
angkutprima_ord_01039,angkutprima,angkutprima_cust_0080,2025-12-17,completed,171772
angkutprima_ord_01091,angkutprima,angkutprima_cust_0112,2025-12-17,completed,1711220
angkutprima_ord_01110,angkutprima,angkutprima_cust_0192,2025-12-17,cancelled,506092
angkutprima_ord_01114,angkutprima,angkutprima_cust_0066,2025-12-17,completed,5345836
angkutprima_ord_01131,angkutprima,angkutprima_cust_0195,2025-12-17,cancelled,748007
angkutprima_ord_00914,angkutprima,angkutprima_cust_0117,2025-12-18,cancelled,1296170
angkutprima_ord_00929,angkutprima,angkutprima_cust_0134,2025-12-18,cancelled,4321663
angkutprima_ord_00962,angkutprima,angkutprima_cust_0140,2025-12-18,completed,14387139
angkutprima_ord_00980,angkutprima,angkutprima_cust_0153,2025-12-18,cancelled,1029834
angkutprima_ord_00996,angkutprima,angkutprima_cust_0290,2025-12-18,completed,4926207
angkutprima_ord_00999,angkutprima,angkutprima_cust_0102,2025-12-18,completed,20145758
angkutprima_ord_01011,angkutprima,angkutprima_cust_0038,2025-12-18,completed,20916513
angkutprima_ord_01021,angkutprima,angkutprima_cust_0085,2025-12-18,completed,14594556
angkutprima_ord_01025,angkutprima,angkutprima_cust_0074,2025-12-18,completed,6659676
angkutprima_ord_01050,angkutprima,angkutprima_cust_0259,2025-12-18,completed,8934285
angkutprima_ord_01064,angkutprima,angkutprima_cust_0250,2025-12-18,completed,38287480
angkutprima_ord_01089,angkutprima,angkutprima_cust_0136,2025-12-18,cancelled,1188365
angkutprima_ord_01099,angkutprima,angkutprima_cust_0077,2025-12-18,completed,17987183
angkutprima_ord_01113,angkutprima,angkutprima_cust_0036,2025-12-18,cancelled,173370
angkutprima_ord_00901,angkutprima,angkutprima_cust_0108,2025-12-19,cancelled,1122010
angkutprima_ord_00908,angkutprima,angkutprima_cust_0064,2025-12-19,completed,6279484
angkutprima_ord_00919,angkutprima,angkutprima_cust_0083,2025-12-19,completed,2493355
angkutprima_ord_00974,angkutprima,angkutprima_cust_0114,2025-12-19,completed,894219
angkutprima_ord_01007,angkutprima,angkutprima_cust_0203,2025-12-19,completed,7273332
angkutprima_ord_01013,angkutprima,angkutprima_cust_0190,2025-12-19,completed,4053692
angkutprima_ord_01031,angkutprima,angkutprima_cust_0230,2025-12-19,cancelled,1186245
angkutprima_ord_01045,angkutprima,angkutprima_cust_0227,2025-12-19,completed,15414239
angkutprima_ord_01080,angkutprima,angkutprima_cust_0283,2025-12-19,completed,17246752
angkutprima_ord_01101,angkutprima,angkutprima_cust_0276,2025-12-19,completed,1957724
angkutprima_ord_01127,angkutprima,angkutprima_cust_0163,2025-12-19,completed,4623200
angkutprima_ord_00873,angkutprima,angkutprima_cust_0030,2025-12-20,completed,8933890
angkutprima_ord_00915,angkutprima,angkutprima_cust_0067,2025-12-20,completed,14382366
angkutprima_ord_00972,angkutprima,angkutprima_cust_0232,2025-12-20,completed,13831041
angkutprima_ord_01005,angkutprima,angkutprima_cust_0296,2025-12-20,completed,7311450
angkutprima_ord_01010,angkutprima,angkutprima_cust_0262,2025-12-20,completed,14512272
angkutprima_ord_01026,angkutprima,angkutprima_cust_0111,2025-12-20,completed,18335652
angkutprima_ord_01035,angkutprima,angkutprima_cust_0169,2025-12-20,completed,6142510
angkutprima_ord_01046,angkutprima,angkutprima_cust_0082,2025-12-20,completed,7919418
angkutprima_ord_01088,angkutprima,angkutprima_cust_0066,2025-12-20,completed,9171117
angkutprima_ord_00868,angkutprima,angkutprima_cust_0250,2025-12-21,completed,15803736
angkutprima_ord_00893,angkutprima,angkutprima_cust_0154,2025-12-21,completed,12155442
angkutprima_ord_00955,angkutprima,angkutprima_cust_0057,2025-12-21,completed,2595012
angkutprima_ord_00977,angkutprima,angkutprima_cust_0144,2025-12-21,completed,12217304
angkutprima_ord_01078,angkutprima,angkutprima_cust_0023,2025-12-21,cancelled,2722309
angkutprima_ord_01084,angkutprima,angkutprima_cust_0112,2025-12-21,completed,5703030
angkutprima_ord_01085,angkutprima,angkutprima_cust_0184,2025-12-21,completed,7922436
angkutprima_ord_01108,angkutprima,angkutprima_cust_0259,2025-12-21,completed,7273332
angkutprima_ord_01129,angkutprima,angkutprima_cust_0223,2025-12-21,completed,7923756
angkutprima_ord_00864,angkutprima,angkutprima_cust_0166,2025-12-22,completed,9477624
angkutprima_ord_00940,angkutprima,angkutprima_cust_0138,2025-12-22,completed,4813554
angkutprima_ord_01016,angkutprima,angkutprima_cust_0212,2025-12-22,completed,513002
angkutprima_ord_01034,angkutprima,angkutprima_cust_0115,2025-12-22,completed,2364264
angkutprima_ord_01038,angkutprima,angkutprima_cust_0041,2025-12-22,completed,14625069
angkutprima_ord_01047,angkutprima,angkutprima_cust_0199,2025-12-22,completed,8189838
angkutprima_ord_01076,angkutprima,angkutprima_cust_0135,2025-12-22,completed,13042166
angkutprima_ord_01083,angkutprima,angkutprima_cust_0230,2025-12-22,completed,9390074
angkutprima_ord_00900,angkutprima,angkutprima_cust_0011,2025-12-23,completed,18849386
angkutprima_ord_00905,angkutprima,angkutprima_cust_0142,2025-12-23,cancelled,1100966
angkutprima_ord_00921,angkutprima,angkutprima_cust_0128,2025-12-23,completed,2430058
angkutprima_ord_01053,angkutprima,angkutprima_cust_0015,2025-12-23,cancelled,1335210
angkutprima_ord_01062,angkutprima,angkutprima_cust_0112,2025-12-23,completed,3212537
angkutprima_ord_01070,angkutprima,angkutprima_cust_0021,2025-12-23,completed,5792416
angkutprima_ord_00860,angkutprima,angkutprima_cust_0300,2025-12-24,completed,27222882
angkutprima_ord_00874,angkutprima,angkutprima_cust_0053,2025-12-24,completed,12872386
angkutprima_ord_00883,angkutprima,angkutprima_cust_0217,2025-12-24,cancelled,1446233
angkutprima_ord_00887,angkutprima,angkutprima_cust_0118,2025-12-24,completed,4874300
angkutprima_ord_00969,angkutprima,angkutprima_cust_0007,2025-12-24,completed,2509626
angkutprima_ord_00988,angkutprima,angkutprima_cust_0294,2025-12-24,completed,11820529
angkutprima_ord_01009,angkutprima,angkutprima_cust_0167,2025-12-24,cancelled,1877189
angkutprima_ord_01061,angkutprima,angkutprima_cust_0210,2025-12-24,completed,7914744
angkutprima_ord_01082,angkutprima,angkutprima_cust_0130,2025-12-24,completed,16433864
angkutprima_ord_01086,angkutprima,angkutprima_cust_0157,2025-12-24,cancelled,1954494
angkutprima_ord_01120,angkutprima,angkutprima_cust_0066,2025-12-24,completed,3896124
angkutprima_ord_00861,angkutprima,angkutprima_cust_0018,2025-12-25,completed,12954657
angkutprima_ord_00863,angkutprima,angkutprima_cust_0232,2025-12-25,completed,298073
angkutprima_ord_00891,angkutprima,angkutprima_cust_0070,2025-12-25,completed,7005049
angkutprima_ord_00970,angkutprima,angkutprima_cust_0044,2025-12-25,cancelled,559638
angkutprima_ord_00971,angkutprima,angkutprima_cust_0138,2025-12-25,cancelled,1780860
angkutprima_ord_00973,angkutprima,angkutprima_cust_0211,2025-12-25,completed,515316
angkutprima_ord_00987,angkutprima,angkutprima_cust_0160,2025-12-25,completed,15844872
angkutprima_ord_01058,angkutprima,angkutprima_cust_0102,2025-12-25,completed,2052008
angkutprima_ord_01092,angkutprima,angkutprima_cust_0285,2025-12-25,completed,298073
angkutprima_ord_01126,angkutprima,angkutprima_cust_0086,2025-12-25,completed,25601314
angkutprima_ord_00865,angkutprima,angkutprima_cust_0192,2025-12-26,completed,6665645
angkutprima_ord_00871,angkutprima,angkutprima_cust_0025,2025-12-26,cancelled,1655847
angkutprima_ord_00959,angkutprima,angkutprima_cust_0163,2025-12-26,completed,17029742
angkutprima_ord_00965,angkutprima,angkutprima_cust_0050,2025-12-26,completed,10741876
angkutprima_ord_01003,angkutprima,angkutprima_cust_0189,2025-12-26,completed,13975432
angkutprima_ord_01017,angkutprima,angkutprima_cust_0081,2025-12-26,completed,2509626
angkutprima_ord_01132,angkutprima,angkutprima_cust_0255,2025-12-26,completed,7785036
angkutprima_ord_01134,angkutprima,angkutprima_cust_0021,2025-12-26,completed,7914744
angkutprima_ord_00882,angkutprima,angkutprima_cust_0001,2025-12-27,completed,12875804
angkutprima_ord_00892,angkutprima,angkutprima_cust_0161,2025-12-27,completed,12909888
angkutprima_ord_00960,angkutprima,angkutprima_cust_0298,2025-12-27,completed,596146
angkutprima_ord_00967,angkutprima,angkutprima_cust_0101,2025-12-27,completed,8287716
angkutprima_ord_01002,angkutprima,angkutprima_cust_0004,2025-12-27,cancelled,1454459
angkutprima_ord_01106,angkutprima,angkutprima_cust_0054,2025-12-27,cancelled,710314
angkutprima_ord_00875,angkutprima,angkutprima_cust_0058,2025-12-28,completed,20199976
angkutprima_ord_00881,angkutprima,angkutprima_cust_0094,2025-12-28,completed,8319866
angkutprima_ord_00906,angkutprima,angkutprima_cust_0231,2025-12-28,completed,11581972
angkutprima_ord_00927,angkutprima,angkutprima_cust_0087,2025-12-28,completed,4114144
angkutprima_ord_00945,angkutprima,angkutprima_cust_0244,2025-12-28,completed,6661320
angkutprima_ord_00975,angkutprima,angkutprima_cust_0214,2025-12-28,completed,9091718
angkutprima_ord_01008,angkutprima,angkutprima_cust_0102,2025-12-28,completed,20434328
