parcel_id,company_id,shipment_id,service_sku,parcels,charge_idr
angkutprima_item_01584,angkutprima,angkutprima_ord_00812,angkutprima_prod_0010,3,1773198
angkutprima_item_01585,angkutprima,angkutprima_ord_00812,angkutprima_prod_0003,3,3764439
angkutprima_item_01586,angkutprima,angkutprima_ord_00812,angkutprima_prod_0011,2,1026004
angkutprima_item_01587,angkutprima,angkutprima_ord_00813,angkutprima_prod_0005,2,4986710
angkutprima_item_01588,angkutprima,angkutprima_ord_00813,angkutprima_prod_0007,2,7499416
angkutprima_item_01589,angkutprima,angkutprima_ord_00813,angkutprima_prod_0026,4,14546664
angkutprima_item_01590,angkutprima,angkutprima_ord_00814,angkutprima_prod_0021,2,7922436
angkutprima_item_01591,angkutprima,angkutprima_ord_00814,angkutprima_prod_0014,2,343544
angkutprima_item_01592,angkutprima,angkutprima_ord_00814,angkutprima_prod_0024,1,328430
angkutprima_item_01593,angkutprima,angkutprima_ord_00815,angkutprima_prod_0014,3,515316
angkutprima_item_01594,angkutprima,angkutprima_ord_00815,angkutprima_prod_0012,3,8554545
angkutprima_item_01595,angkutprima,angkutprima_ord_00816,angkutprima_prod_0026,4,14546664
angkutprima_item_01596,angkutprima,angkutprima_ord_00816,angkutprima_prod_0017,4,8287716
angkutprima_item_01597,angkutprima,angkutprima_ord_00817,angkutprima_prod_0008,2,3422440
angkutprima_item_01598,angkutprima,angkutprima_ord_00817,angkutprima_prod_0019,4,12636832
angkutprima_item_01599,angkutprima,angkutprima_ord_00818,angkutprima_prod_0025,3,4775679
angkutprima_item_01600,angkutprima,angkutprima_ord_00819,angkutprima_prod_0021,3,11883654
angkutprima_item_01601,angkutprima,angkutprima_ord_00820,angkutprima_prod_0014,4,687088
angkutprima_item_01602,angkutprima,angkutprima_ord_00820,angkutprima_prod_0024,3,985290
angkutprima_item_01603,angkutprima,angkutprima_ord_00820,angkutprima_prod_0013,2,978862
angkutprima_item_01604,angkutprima,angkutprima_ord_00821,angkutprima_prod_0011,1,513002
angkutprima_item_01605,angkutprima,angkutprima_ord_00822,angkutprima_prod_0001,1,1834943
angkutprima_item_01606,angkutprima,angkutprima_ord_00822,angkutprima_prod_0001,4,7339772
angkutprima_item_01607,angkutprima,angkutprima_ord_00823,angkutprima_prod_0011,4,2052008
angkutprima_item_01608,angkutprima,angkutprima_ord_00824,angkutprima_prod_0020,3,3773727
angkutprima_item_01609,angkutprima,angkutprima_ord_00824,angkutprima_prod_0030,1,1801137
angkutprima_item_01610,angkutprima,angkutprima_ord_00825,angkutprima_prod_0022,4,1192292
angkutprima_item_01611,angkutprima,angkutprima_ord_00825,angkutprima_prod_0025,3,4775679
angkutprima_item_01612,angkutprima,angkutprima_ord_00825,angkutprima_prod_0030,2,3602274
angkutprima_item_01613,angkutprima,angkutprima_ord_00826,angkutprima_prod_0016,4,4623200
angkutprima_item_01614,angkutprima,angkutprima_ord_00826,angkutprima_prod_0001,3,5504829
angkutprima_item_01615,angkutprima,angkutprima_ord_00826,angkutprima_prod_0008,2,3422440
angkutprima_item_01616,angkutprima,angkutprima_ord_00827,angkutprima_prod_0004,4,1462290
angkutprima_item_01617,angkutprima,angkutprima_ord_00827,angkutprima_prod_0001,1,275241
angkutprima_item_01618,angkutprima,angkutprima_ord_00828,angkutprima_prod_0001,3,5504829
angkutprima_item_01619,angkutprima,angkutprima_ord_00828,angkutprima_prod_0022,4,1192292
angkutprima_item_01620,angkutprima,angkutprima_ord_00828,angkutprima_prod_0019,4,12636832
angkutprima_item_01621,angkutprima,angkutprima_ord_00829,angkutprima_prod_0025,2,477568
angkutprima_item_01622,angkutprima,angkutprima_ord_00829,angkutprima_prod_0016,2,346740
angkutprima_item_01623,angkutprima,angkutprima_ord_00830,angkutprima_prod_0023,3,7785036
angkutprima_item_01624,angkutprima,angkutprima_ord_00830,angkutprima_prod_0007,1,3749708
angkutprima_item_01625,angkutprima,angkutprima_ord_00830,angkutprima_prod_0016,1,1155800
angkutprima_item_01626,angkutprima,angkutprima_ord_00831,angkutprima_prod_0005,2,4986710
angkutprima_item_01627,angkutprima,angkutprima_ord_00831,angkutprima_prod_0019,3,9477624
angkutprima_item_01628,angkutprima,angkutprima_ord_00832,angkutprima_prod_0027,3,12155442
angkutprima_item_01629,angkutprima,angkutprima_ord_00832,angkutprima_prod_0013,1,489431
angkutprima_item_01630,angkutprima,angkutprima_ord_00833,angkutprima_prod_0029,1,3873457
angkutprima_item_01631,angkutprima,angkutprima_ord_00833,angkutprima_prod_0001,1,1834943
angkutprima_item_01632,angkutprima,angkutprima_ord_00834,angkutprima_prod_0015,3,68396
angkutprima_item_01633,angkutprima,angkutprima_ord_00835,angkutprima_prod_0007,2,7499416
angkutprima_item_01634,angkutprima,angkutprima_ord_00835,angkutprima_prod_0027,2,8103628
angkutprima_item_01635,angkutprima,angkutprima_ord_00836,angkutprima_prod_0001,2,550483
angkutprima_item_01636,angkutprima,angkutprima_ord_00836,angkutprima_prod_0016,2,346740
angkutprima_item_01637,angkutprima,angkutprima_ord_00837,angkutprima_prod_0024,1,49265
angkutprima_item_01638,angkutprima,angkutprima_ord_00837,angkutprima_prod_0029,4,2324074
angkutprima_item_01639,angkutprima,angkutprima_ord_00838,angkutprima_prod_0021,2,7922436
angkutprima_item_01640,angkutprima,angkutprima_ord_00838,angkutprima_prod_0030,4,7204548
angkutprima_item_01641,angkutprima,angkutprima_ord_00838,angkutprima_prod_0013,1,489431
angkutprima_item_01642,angkutprima,angkutprima_ord_00839,angkutprima_prod_0014,1,171772
angkutprima_item_01643,angkutprima,angkutprima_ord_00840,angkutprima_prod_0013,3,1468293
angkutprima_item_01644,angkutprima,angkutprima_ord_00840,angkutprima_prod_0007,3,11249124
angkutprima_item_01645,angkutprima,angkutprima_ord_00840,angkutprima_prod_0006,1,1623094
angkutprima_item_01646,angkutprima,angkutprima_ord_00841,angkutprima_prod_0016,3,3467400
angkutprima_item_01647,angkutprima,angkutprima_ord_00842,angkutprima_prod_0013,1,489431
angkutprima_item_01648,angkutprima,angkutprima_ord_00843,angkutprima_prod_0010,1,591066
angkutprima_item_01649,angkutprima,angkutprima_ord_00844,angkutprima_prod_0024,4,1313720
angkutprima_item_01650,angkutprima,angkutprima_ord_00845,angkutprima_prod_0017,2,4143858
angkutprima_item_01651,angkutprima,angkutprima_ord_00845,angkutprima_prod_0030,1,1801137
angkutprima_item_01652,angkutprima,angkutprima_ord_00845,angkutprima_prod_0015,3,455976
angkutprima_item_01653,angkutprima,angkutprima_ord_00846,angkutprima_prod_0030,4,7204548
angkutprima_item_01654,angkutprima,angkutprima_ord_00847,angkutprima_prod_0017,3,6215787
angkutprima_item_01655,angkutprima,angkutprima_ord_00847,angkutprima_prod_0030,2,3602274
angkutprima_item_01656,angkutprima,angkutprima_ord_00848,angkutprima_prod_0030,4,7204548
angkutprima_item_01657,angkutprima,angkutprima_ord_00849,angkutprima_prod_0002,1,633364
angkutprima_item_01658,angkutprima,angkutprima_ord_00850,angkutprima_prod_0007,2,7499416
angkutprima_item_01659,angkutprima,angkutprima_ord_00850,angkutprima_prod_0027,3,12155442
angkutprima_item_01660,angkutprima,angkutprima_ord_00850,angkutprima_prod_0004,2,4874300
angkutprima_item_01661,angkutprima,angkutprima_ord_00851,angkutprima_prod_0028,1,1604518
angkutprima_item_01662,angkutprima,angkutprima_ord_00851,angkutprima_prod_0006,1,1623094
angkutprima_item_01663,angkutprima,angkutprima_ord_00851,angkutprima_prod_0028,3,4813554
angkutprima_item_01664,angkutprima,angkutprima_ord_00852,angkutprima_prod_0005,3,7480065
angkutprima_item_01665,angkutprima,angkutprima_ord_00852,angkutprima_prod_0029,1,3873457
angkutprima_item_01666,angkutprima,angkutprima_ord_00853,angkutprima_prod_0007,2,7499416
angkutprima_item_01667,angkutprima,angkutprima_ord_00854,angkutprima_prod_0021,1,3961218
angkutprima_item_01668,angkutprima,angkutprima_ord_00855,angkutprima_prod_0003,3,3764439
angkutprima_item_01669,angkutprima,angkutprima_ord_00855,angkutprima_prod_0016,3,3467400
angkutprima_item_01670,angkutprima,angkutprima_ord_00856,angkutprima_prod_0026,1,3636666
angkutprima_item_01671,angkutprima,angkutprima_ord_00856,angkutprima_prod_0003,2,2509626
angkutprima_item_01672,angkutprima,angkutprima_ord_00856,angkutprima_prod_0024,1,328430
angkutprima_item_01673,angkutprima,angkutprima_ord_00857,angkutprima_prod_0007,1,3749708
angkutprima_item_01674,angkutprima,angkutprima_ord_00858,angkutprima_prod_0030,4,7204548
angkutprima_item_01675,angkutprima,angkutprima_ord_00858,angkutprima_prod_0001,1,1834943
angkutprima_item_01676,angkutprima,angkutprima_ord_00859,angkutprima_prod_0020,1,1257909
angkutprima_item_01677,angkutprima,angkutprima_ord_00860,angkutprima_prod_0025,2,3183786
angkutprima_item_01678,angkutprima,angkutprima_ord_00860,angkutprima_prod_0021,3,11883654
angkutprima_item_01679,angkutprima,angkutprima_ord_00860,angkutprima_prod_0027,3,12155442
angkutprima_item_01680,angkutprima,angkutprima_ord_00861,angkutprima_prod_0017,2,4143858
angkutprima_item_01681,angkutprima,angkutprima_ord_00861,angkutprima_prod_0017,3,6215787
angkutprima_item_01682,angkutprima,angkutprima_ord_00861,angkutprima_prod_0023,1,2595012
angkutprima_item_01683,angkutprima,angkutprima_ord_00862,angkutprima_prod_0030,2,3602274
angkutprima_item_01684,angkutprima,angkutprima_ord_00863,angkutprima_prod_0022,1,298073
angkutprima_item_01685,angkutprima,angkutprima_ord_00864,angkutprima_prod_0019,3,9477624
angkutprima_item_01686,angkutprima,angkutprima_ord_00865,angkutprima_prod_0022,1,298073
angkutprima_item_01687,angkutprima,angkutprima_ord_00865,angkutprima_prod_0025,4,6367572
angkutprima_item_01688,angkutprima,angkutprima_ord_00866,angkutprima_prod_0012,1,2851515
angkutprima_item_01689,angkutprima,angkutprima_ord_00866,angkutprima_prod_0015,3,455976
angkutprima_item_01690,angkutprima,angkutprima_ord_00866,angkutprima_prod_0017,2,4143858
angkutprima_item_01691,angkutprima,angkutprima_ord_00867,angkutprima_prod_0025,4,6367572
angkutprima_item_01692,angkutprima,angkutprima_ord_00867,angkutprima_prod_0023,1,2595012
angkutprima_item_01693,angkutprima,angkutprima_ord_00867,angkutprima_prod_0008,2,3422440
angkutprima_item_01694,angkutprima,angkutprima_ord_00868,angkutprima_prod_0015,4,607968
angkutprima_item_01695,angkutprima,angkutprima_ord_00868,angkutprima_prod_0026,2,7273332
angkutprima_item_01696,angkutprima,angkutprima_ord_00868,angkutprima_prod_0021,2,7922436
angkutprima_item_01697,angkutprima,angkutprima_ord_00869,angkutprima_prod_0013,1,73415
angkutprima_item_01698,angkutprima,angkutprima_ord_00870,angkutprima_prod_0006,1,1623094
angkutprima_item_01699,angkutprima,angkutprima_ord_00870,angkutprima_prod_0006,2,3246188
angkutprima_item_01700,angkutprima,angkutprima_ord_00870,angkutprima_prod_0020,3,3773727
angkutprima_item_01701,angkutprima,angkutprima_ord_00871,angkutprima_prod_0004,1,365573
angkutprima_item_01702,angkutprima,angkutprima_ord_00871,angkutprima_prod_0014,4,103063
angkutprima_item_01703,angkutprima,angkutprima_ord_00871,angkutprima_prod_0009,3,1187212
angkutprima_item_01704,angkutprima,angkutprima_ord_00872,angkutprima_prod_0012,2,5703030
angkutprima_item_01705,angkutprima,angkutprima_ord_00872,angkutprima_prod_0001,2,3669886
angkutprima_item_01706,angkutprima,angkutprima_ord_00873,angkutprima_prod_0028,4,6418072
angkutprima_item_01707,angkutprima,angkutprima_ord_00873,angkutprima_prod_0020,2,2515818
angkutprima_item_01708,angkutprima,angkutprima_ord_00874,angkutprima_prod_0015,4,607968
angkutprima_item_01709,angkutprima,angkutprima_ord_00874,angkutprima_prod_0020,2,2515818
angkutprima_item_01710,angkutprima,angkutprima_ord_00874,angkutprima_prod_0004,4,9748600
angkutprima_item_01711,angkutprima,angkutprima_ord_00875,angkutprima_prod_0018,3,12096348
angkutprima_item_01712,angkutprima,angkutprima_ord_00875,angkutprima_prod_0027,2,8103628
angkutprima_item_01713,angkutprima,angkutprima_ord_00876,angkutprima_prod_0002,1,4222427
angkutprima_item_01714,angkutprima,angkutprima_ord_00877,angkutprima_prod_0014,4,687088
angkutprima_item_01715,angkutprima,angkutprima_ord_00877,angkutprima_prod_0026,4,14546664
angkutprima_item_01716,angkutprima,angkutprima_ord_00877,angkutprima_prod_0006,3,4869282
angkutprima_item_01717,angkutprima,angkutprima_ord_00878,angkutprima_prod_0017,1,2071929
angkutprima_item_01718,angkutprima,angkutprima_ord_00878,angkutprima_prod_0012,3,8554545
angkutprima_item_01719,angkutprima,angkutprima_ord_00878,angkutprima_prod_0009,3,7914744
angkutprima_item_01720,angkutprima,angkutprima_ord_00879,angkutprima_prod_0015,4,607968
angkutprima_item_01721,angkutprima,angkutprima_ord_00879,angkutprima_prod_0022,3,894219
angkutprima_item_01722,angkutprima,angkutprima_ord_00879,angkutprima_prod_0027,1,4051814
angkutprima_item_01723,angkutprima,angkutprima_ord_00880,angkutprima_prod_0009,3,7914744
angkutprima_item_01724,angkutprima,angkutprima_ord_00880,angkutprima_prod_0013,2,978862
angkutprima_item_01725,angkutprima,angkutprima_ord_00880,angkutprima_prod_0001,4,7339772
angkutprima_item_01726,angkutprima,angkutprima_ord_00881,angkutprima_prod_0020,2,2515818
angkutprima_item_01727,angkutprima,angkutprima_ord_00881,angkutprima_prod_0023,1,2595012
angkutprima_item_01728,angkutprima,angkutprima_ord_00881,angkutprima_prod_0028,2,3209036
angkutprima_item_01729,angkutprima,angkutprima_ord_00882,angkutprima_prod_0019,3,9477624
angkutprima_item_01730,angkutprima,angkutprima_ord_00882,angkutprima_prod_0015,1,151992
angkutprima_item_01731,angkutprima,angkutprima_ord_00882,angkutprima_prod_0006,2,3246188
angkutprima_item_01732,angkutprima,angkutprima_ord_00883,angkutprima_prod_0014,4,103063
angkutprima_item_01733,angkutprima,angkutprima_ord_00883,angkutprima_prod_0003,3,564666
angkutprima_item_01734,angkutprima,angkutprima_ord_00883,angkutprima_prod_0023,2,778504
angkutprima_item_01735,angkutprima,angkutprima_ord_00884,angkutprima_prod_0020,2,2515818
angkutprima_item_01736,angkutprima,angkutprima_ord_00884,angkutprima_prod_0013,2,978862
angkutprima_item_01737,angkutprima,angkutprima_ord_00884,angkutprima_prod_0011,3,1539006
angkutprima_item_01738,angkutprima,angkutprima_ord_00885,angkutprima_prod_0024,1,49265
angkutprima_item_01739,angkutprima,angkutprima_ord_00885,angkutprima_prod_0014,4,103063
angkutprima_item_01740,angkutprima,angkutprima_ord_00885,angkutprima_prod_0025,4,955136
angkutprima_item_01741,angkutprima,angkutprima_ord_00886,angkutprima_prod_0025,1,1591893
angkutprima_item_01742,angkutprima,angkutprima_ord_00886,angkutprima_prod_0015,3,455976
angkutprima_item_01743,angkutprima,angkutprima_ord_00887,angkutprima_prod_0004,2,4874300
angkutprima_item_01744,angkutprima,angkutprima_ord_00888,angkutprima_prod_0023,1,2595012
angkutprima_item_01745,angkutprima,angkutprima_ord_00888,angkutprima_prod_0027,4,16207256
angkutprima_item_01746,angkutprima,angkutprima_ord_00888,angkutprima_prod_0030,2,3602274
angkutprima_item_01747,angkutprima,angkutprima_ord_00889,angkutprima_prod_0029,2,1162037
angkutprima_item_01748,angkutprima,angkutprima_ord_00889,angkutprima_prod_0014,3,77297
angkutprima_item_01749,angkutprima,angkutprima_ord_00890,angkutprima_prod_0029,4,15493828
angkutprima_item_01750,angkutprima,angkutprima_ord_00890,angkutprima_prod_0010,1,591066
angkutprima_item_01751,angkutprima,angkutprima_ord_00890,angkutprima_prod_0014,1,171772
angkutprima_item_01752,angkutprima,angkutprima_ord_00891,angkutprima_prod_0013,4,1957724
angkutprima_item_01753,angkutprima,angkutprima_ord_00891,angkutprima_prod_0030,1,1801137
angkutprima_item_01754,angkutprima,angkutprima_ord_00891,angkutprima_prod_0006,2,3246188
angkutprima_item_01755,angkutprima,angkutprima_ord_00892,angkutprima_prod_0030,4,7204548
angkutprima_item_01756,angkutprima,angkutprima_ord_00892,angkutprima_prod_0023,2,5190024
angkutprima_item_01757,angkutprima,angkutprima_ord_00892,angkutprima_prod_0014,3,515316
angkutprima_item_01758,angkutprima,angkutprima_ord_00893,angkutprima_prod_0027,3,12155442
angkutprima_item_01759,angkutprima,angkutprima_ord_00894,angkutprima_prod_0013,2,978862
angkutprima_item_01760,angkutprima,angkutprima_ord_00895,angkutprima_prod_0003,1,1254813
angkutprima_item_01761,angkutprima,angkutprima_ord_00895,angkutprima_prod_0004,3,7311450
angkutprima_item_01762,angkutprima,angkutprima_ord_00896,angkutprima_prod_0018,4,16128464
angkutprima_item_01763,angkutprima,angkutprima_ord_00896,angkutprima_prod_0017,3,6215787
angkutprima_item_01764,angkutprima,angkutprima_ord_00897,angkutprima_prod_0030,2,3602274
angkutprima_item_01765,angkutprima,angkutprima_ord_00898,angkutprima_prod_0020,1,188686
angkutprima_item_01766,angkutprima,angkutprima_ord_00899,angkutprima_prod_0017,4,1243157
angkutprima_item_01767,angkutprima,angkutprima_ord_00900,angkutprima_prod_0014,1,171772
angkutprima_item_01768,angkutprima,angkutprima_ord_00900,angkutprima_prod_0029,4,15493828
angkutprima_item_01769,angkutprima,angkutprima_ord_00900,angkutprima_prod_0025,2,3183786
angkutprima_item_01770,angkutprima,angkutprima_ord_00901,angkutprima_prod_0005,3,1122010
angkutprima_item_01771,angkutprima,angkutprima_ord_00902,angkutprima_prod_0019,2,947762
angkutprima_item_01772,angkutprima,angkutprima_ord_00902,angkutprima_prod_0030,4,1080682
angkutprima_item_01773,angkutprima,angkutprima_ord_00903,angkutprima_prod_0005,4,9973420
angkutprima_item_01774,angkutprima,angkutprima_ord_00903,angkutprima_prod_0023,2,5190024
angkutprima_item_01775,angkutprima,angkutprima_ord_00904,angkutprima_prod_0030,1,1801137
angkutprima_item_01776,angkutprima,angkutprima_ord_00904,angkutprima_prod_0019,3,9477624
angkutprima_item_01777,angkutprima,angkutprima_ord_00905,angkutprima_prod_0001,4,1100966
angkutprima_item_01778,angkutprima,angkutprima_ord_00906,angkutprima_prod_0024,1,328430
angkutprima_item_01779,angkutprima,angkutprima_ord_00906,angkutprima_prod_0026,3,10909998
angkutprima_item_01780,angkutprima,angkutprima_ord_00906,angkutprima_prod_0014,2,343544
angkutprima_item_01781,angkutprima,angkutprima_ord_00907,angkutprima_prod_0007,2,7499416
angkutprima_item_01782,angkutprima,angkutprima_ord_00908,angkutprima_prod_0006,2,3246188
angkutprima_item_01783,angkutprima,angkutprima_ord_00908,angkutprima_prod_0004,1,2437150
angkutprima_item_01784,angkutprima,angkutprima_ord_00908,angkutprima_prod_0022,2,596146
angkutprima_item_01785,angkutprima,angkutprima_ord_00909,angkutprima_prod_0026,1,545500
angkutprima_item_01786,angkutprima,angkutprima_ord_00909,angkutprima_prod_0025,2,477568
angkutprima_item_01787,angkutprima,angkutprima_ord_00909,angkutprima_prod_0015,4,91195
angkutprima_item_01788,angkutprima,angkutprima_ord_00910,angkutprima_prod_0022,1,298073
angkutprima_item_01789,angkutprima,angkutprima_ord_00910,angkutprima_prod_0007,3,11249124
angkutprima_item_01790,angkutprima,angkutprima_ord_00910,angkutprima_prod_0017,2,4143858
angkutprima_item_01791,angkutprima,angkutprima_ord_00911,angkutprima_prod_0024,3,985290
angkutprima_item_01792,angkutprima,angkutprima_ord_00911,angkutprima_prod_0011,1,513002
